id	level	name	description	desc_add1	desc_add2
58	48	a,Elemental Heal\0	a,Regenerates one's HP. Power 498.\0	a,none\0	a,none\0
58	49	a,Elemental Heal\0	a,Regenerates one's HP. Power 506.\0	a,none\0	a,none\0
58	50	a,Elemental Heal\0	a,Regenerates one's HP. Power 513.\0	a,none\0	a,none\0
58	51	a,Elemental Heal\0	a,Regenerates one's HP. Power 520.\0	a,none\0	a,none\0
58	52	a,Elemental Heal\0	a,Regenerates one's HP. Power 527.\0	a,none\0	a,none\0
58	53	a,Elemental Heal\0	a,Regenerates one's HP. Power 534.\0	a,none\0	a,none\0
58	54	a,Elemental Heal\0	a,Regenerates one's HP. Power 540.\0	a,none\0	a,none\0
58	55	a,Elemental Heal\0	a,Regenerates one's HP. Power 546.\0	a,none\0	a,none\0
58	101	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+1 Power\0	a,Maximizes power of skill. Power Increases.\0
58	102	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+2 Power\0	a,The power is increased.\0
58	103	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+3 Power\0	a,The power is increased.\0
58	104	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+4 Power\0	a,The power is increased.\0
58	105	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+5 Power\0	a,The power is increased.\0
58	106	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+6 Power\0	a,The power is increased.\0
58	107	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+7 Power\0	a,The power is increased.\0
58	108	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+8 Power\0	a,The power is increased.\0
58	109	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+9 Power\0	a,The power is increased.\0
58	110	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+10 Power\0	a,The power is increased.\0
58	111	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+11 Power\0	a,The power is increased.\0
58	112	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+12 Power\0	a,The power is increased.\0
58	113	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+13 Power\0	a,The power is increased.\0
58	114	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+14 Power\0	a,The power is increased.\0
58	115	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+15 Power\0	a,The power is increased.\0
58	116	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+16 Power\0	a,The power is increased.\0
58	117	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+17 Power\0	a,The power is increased.\0
58	118	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+18 Power\0	a,The power is increased.\0
58	119	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+19 Power\0	a,The power is increased.\0
58	120	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
58	121	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
58	122	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
58	123	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
58	124	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
58	125	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
58	126	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
58	127	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
58	128	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
58	129	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+29 Power\0	a,The power is increased.\0
58	130	a,Elemental Heal\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+30 Power\0	a,The power is increased.\0
58	141	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+1 Cost\0	a,Maximizes the skill's efficiency. Decreases MP consumption.\0
58	142	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+2 Cost\0	a,MP consumption decreases.\0
58	143	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+3 Cost\0	a,MP consumption decreases.\0
58	144	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+4 Cost\0	a,MP consumption decreases.\0
58	145	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+5 Cost\0	a,MP consumption decreases.\0
58	146	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+6 Cost\0	a,MP consumption decreases.\0
58	147	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+7 Cost\0	a,MP consumption decreases.\0
58	148	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+8 Cost\0	a,MP consumption decreases.\0
58	149	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+9 Cost\0	a,MP consumption decreases.\0
58	150	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+10 Cost\0	a,MP consumption decreases.\0
58	151	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+11 Cost\0	a,MP consumption decreases.\0
58	152	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+12 Cost\0	a,MP consumption decreases.\0
58	153	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+13 Cost\0	a,MP consumption decreases.\0
58	154	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+14 Cost\0	a,MP consumption decreases.\0
58	155	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+15 Cost\0	a,MP consumption decreases.\0
58	156	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+16 Cost\0	a,MP consumption decreases.\0
58	157	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+17 Cost\0	a,MP consumption decreases.\0
58	158	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+18 Cost\0	a,MP consumption decreases.\0
58	159	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+19 Cost\0	a,MP consumption decreases.\0
58	160	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+20 Cost\0	a,MP consumption decreases.\0
58	161	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+21 Cost\0	a,MP consumption decreases.\0
58	162	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+22 Cost\0	a,MP consumption decreases.\0
58	163	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+23 Cost\0	a,MP consumption decreases.\0
58	164	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+24 Cost\0	a,MP consumption decreases.\0
58	165	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+25 Cost\0	a,MP consumption decreases.\0
58	166	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+26 Cost\0	a,MP consumption decreases.\0
58	167	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+27 Cost\0	a,MP consumption decreases.\0
58	168	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+28 Cost\0	a,MP consumption decreases.\0
58	169	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+29 Cost\0	a,MP consumption decreases.\0
58	170	a,Elemental Heal\0	a,Regenerates one's HP. Enchant Cost: MP consumption is decreased. Power 546.\0	a,+30 Cost\0	a,MP consumption decreases.\0
61	1	a,Cure Bleeding\0	a,Heals one's wounds. Effect less than 3\0	a,none\0	a,none\0
61	2	a,Cure Bleeding\0	a,Heals one's wounds. Effect less than 7\0	a,none\0	a,none\0
61	3	a,Cure Bleeding\0	a,Heals one's wounds. Effect less than 9.\0	a,none\0	a,none\0
70	1	a,Drain Health\0	a,Absorbs HP. Power 20.\0	a,none\0	a,none\0
70	2	a,Drain Health\0	a,Absorbs HP. Power 22.\0	a,none\0	a,none\0
70	3	a,Drain Health\0	a,Absorbs HP. Power 24.\0	a,none\0	a,none\0
70	4	a,Drain Health\0	a,Absorbs HP. Power 26.\0	a,none\0	a,none\0
70	5	a,Drain Health\0	a,Absorbs HP. Power 28.\0	a,none\0	a,none\0
70	6	a,Drain Health\0	a,Absorbs HP. Power 29.\0	a,none\0	a,none\0
70	7	a,Drain Health\0	a,Absorbs HP. Power 31.\0	a,none\0	a,none\0
70	8	a,Drain Health\0	a,Absorbs HP. Power 33.\0	a,none\0	a,none\0
70	9	a,Drain Health\0	a,Absorbs HP. Power 34.\0	a,none\0	a,none\0
70	10	a,Drain Health\0	a,Absorbs HP. Power 35.\0	a,none\0	a,none\0
70	11	a,Drain Health\0	a,Absorbs HP. Power 38.\0	a,none\0	a,none\0
70	12	a,Drain Health\0	a,Absorbs HP. Power 39.\0	a,none\0	a,none\0
70	13	a,Drain Health\0	a,Absorbs HP. Power 40.\0	a,none\0	a,none\0
70	14	a,Drain Health\0	a,Absorbs HP. Power 43.\0	a,none\0	a,none\0
70	15	a,Drain Health\0	a,Absorbs HP. Power 44.\0	a,none\0	a,none\0
70	16	a,Drain Health\0	a,Absorbs HP. Power 46.\0	a,none\0	a,none\0
70	17	a,Drain Health\0	a,Absorbs HP. Power 49.\0	a,none\0	a,none\0
70	18	a,Drain Health\0	a,Absorbs HP. Power 50.\0	a,none\0	a,none\0
70	19	a,Drain Health\0	a,Absorbs HP. Power 52.\0	a,none\0	a,none\0
70	20	a,Drain Health\0	a,Absorbs HP. Power 53.\0	a,none\0	a,none\0
70	21	a,Drain Health\0	a,Absorbs HP. Power 55.\0	a,none\0	a,none\0
70	22	a,Drain Health\0	a,Absorbs HP. Power 57.\0	a,none\0	a,none\0
70	23	a,Drain Health\0	a,Absorbs HP. Power 58.\0	a,none\0	a,none\0
70	24	a,Drain Health\0	a,Absorbs HP. Power 60.\0	a,none\0	a,none\0
70	25	a,Drain Health\0	a,Absorbs HP. Power 61.\0	a,none\0	a,none\0
70	26	a,Drain Health\0	a,Absorbs HP. Power 63.\0	a,none\0	a,none\0
70	27	a,Drain Health\0	a,Absorbs HP. Power 65.\0	a,none\0	a,none\0
70	28	a,Drain Health\0	a,Absorbs HP. Power 66.\0	a,none\0	a,none\0
70	29	a,Drain Health\0	a,Absorbs HP. Power 68.\0	a,none\0	a,none\0
70	30	a,Drain Health\0	a,Absorbs HP. Power 70.\0	a,none\0	a,none\0
70	31	a,Drain Health\0	a,Absorbs HP. Power 72.\0	a,none\0	a,none\0
70	32	a,Drain Health\0	a,Absorbs HP. Power 73.\0	a,none\0	a,none\0
70	33	a,Drain Health\0	a,Absorbs HP. Power 75.\0	a,none\0	a,none\0
70	34	a,Drain Health\0	a,Absorbs HP. Power 77.\0	a,none\0	a,none\0
70	35	a,Drain Health\0	a,Absorbs HP. Power 78.\0	a,none\0	a,none\0
70	36	a,Drain Health\0	a,Absorbs HP. Power 80.\0	a,none\0	a,none\0
70	37	a,Drain Health\0	a,Absorbs HP. Power 82.\0	a,none\0	a,none\0
70	38	a,Drain Health\0	a,Absorbs HP. Power 84\0	a,none\0	a,none\0
70	39	a,Drain Health\0	a,Absorbs HP. Power 85\0	a,none\0	a,none\0
70	40	a,Drain Health\0	a,Absorbs HP. Power 87\0	a,none\0	a,none\0
70	41	a,Drain Health\0	a,Absorbs HP. Power 89\0	a,none\0	a,none\0
70	42	a,Drain Health\0	a,Absorbs HP. Power 90\0	a,none\0	a,none\0
70	43	a,Drain Health\0	a,Absorbs HP. Power 92\0	a,none\0	a,none\0
70	44	a,Drain Health\0	a,Absorbs HP. Power 94\0	a,none\0	a,none\0
70	45	a,Drain Health\0	a,Absorbs HP. Power 96\0	a,none\0	a,none\0
70	46	a,Drain Health\0	a,Absorbs HP. Power 97\0	a,none\0	a,none\0
70	47	a,Drain Health\0	a,Absorbs HP. Power 99\0	a,none\0	a,none\0
70	48	a,Drain Health\0	a,Absorbs HP. Power 100\0	a,none\0	a,none\0
70	49	a,Drain Health\0	a,Absorbs HP. Power 102\0	a,none\0	a,none\0
70	50	a,Drain Health\0	a,Absorbs HP. Power 104\0	a,none\0	a,none\0
70	51	a,Drain Health\0	a,Absorbs HP. Power 105\0	a,none\0	a,none\0
70	52	a,Drain Health\0	a,Absorbs HP. Power 107\0	a,none\0	a,none\0
70	53	a,Drain Health\0	a,Absorbs HP. Power 108\0	a,none\0	a,none\0
70	101	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+1 Power\0	a,Maximizes power of skill. Power Increases.\0
70	102	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+2 Power\0	a,The power is increased.\0
70	103	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+3 Power\0	a,The power is increased.\0
70	104	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+4 Power\0	a,The power is increased.\0
70	105	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+5 Power\0	a,The power is increased.\0
70	106	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+6 Power\0	a,The power is increased.\0
70	107	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+7 Power\0	a,The power is increased.\0
70	108	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+8 Power\0	a,The power is increased.\0
70	109	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+9 Power\0	a,The power is increased.\0
70	110	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+10 Power\0	a,The power is increased.\0
70	111	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+11 Power\0	a,The power is increased.\0
70	112	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+12 Power\0	a,The power is increased.\0
70	113	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+13 Power\0	a,The power is increased.\0
70	114	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+14 Power\0	a,The power is increased.\0
70	115	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+15 Power\0	a,The power is increased.\0
70	116	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+16 Power\0	a,The power is increased.\0
70	117	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+17 Power\0	a,The power is increased.\0
70	118	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+18 Power\0	a,The power is increased.\0
70	119	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+19 Power\0	a,The power is increased.\0
70	120	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+20 Power\0	a,The power is increased.\0
70	121	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+21 Power\0	a,The power is increased.\0
70	122	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+22 Power\0	a,The power is increased.\0
70	123	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+23 Power\0	a,The power is increased.\0
70	124	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+24 Power\0	a,The power is increased.\0
70	125	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+25 Power\0	a,The power is increased.\0
70	126	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+26 Power\0	a,The power is increased.\0
70	127	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+27 Power\0	a,The power is increased.\0
70	128	a,Drain Health\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+28 Power\0	a,The power is increased.\0
