tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh	drop_tex	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	body_part	m_HumnFigh_cntm	m_HumnFigh_m[0]	m_HumnFigh_m[1]	m_HumnFigh_cntt	m_HumnFigh_t[0]	m_HumnFigh_t[1]	f_HumnFigh_cntm	f_HumnFigh_m[0]	f_HumnFigh_m[1]	f_HumnFigh_cntt	f_HumnFigh_t[0]	f_HumnFigh_t[1]	m_DarkElf_cntm	m_DarkElf_m[0]	m_DarkElf_m[1]	m_DarkElf_cntt	m_DarkElf_t[0]	m_DarkElf_t[1]	f_DarkElf_cntm	f_DarkElf_m[0]	f_DarkElf_m[1]	f_DarkElf_cntt	f_DarkElf_t[0]	f_DarkElf_t[1]	m_Dorf_cntm	m_Dorf_m[0]	m_Dorf_m[1]	m_Dorf_cntt	m_Dorf_t[0]	m_Dorf_t[1]	f_Dorf_cntm	f_Dorf_m[0]	f_Dorf_m[1]	f_Dorf_cntt	f_Dorf_t[0]	f_Dorf_t[1]	m_Elf_cntm	m_Elf_m[0]	m_Elf_m[1]	m_Elf_cntt	m_Elf_t[0]	m_Elf_t[1]	f_Elf_cntm	f_Elf_m[0]	f_Elf_m[1]	f_Elf_cntt	f_Elf_t[0]	f_Elf_t[1]	m_HumnMyst_cntm	m_HumnMyst_m[0]	m_HumnMyst_m[1]	m_HumnMyst_cntt	m_HumnMyst_t[0]	m_HumnMyst_t[1]	f_HumnMyst_cntm	f_HumnMyst_m[0]	f_HumnMyst_m[1]	f_HumnMyst_cntt	f_HumnMyst_t[0]	f_HumnMyst_t[1]	m_OrcFigh_cntm	m_OrcFigh_m[0]	m_OrcFigh_m[1]	m_OrcFigh_cntt	m_OrcFigh_t[0]	m_OrcFigh_t[1]	f_OrcFigh_cntm	f_OrcFigh_m[0]	f_OrcFigh_m[1]	f_OrcFigh_cntt	f_OrcFigh_t[0]	f_OrcFigh_t[1]	m_OrcMage_cntm	m_OrcMage_m[0]	m_OrcMage_m[1]	m_OrcMage_cntt	m_OrcMage_t[0]	m_OrcMage_t[1]	f_OrcMage_cntm	f_OrcMage_m[0]	f_OrcMage_m[1]	f_OrcMage_cntt	f_OrcMage_t[0]	f_OrcMage_t[1]	Unknown_MT_cntm	Unknown_MT_m[0]	Unknown_MT_cntt	Unknown_MT_t[0]	NPC_MT_cntm	NPC_MT_m[0]	NPC_MT_cntt	NPC_MT_t[0]	att_eff	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	armor_type	crystal_type	avoid_mod	pdef	mdef	mpbonus
1	398	0	3	7	1	0	dropitems.drop_mfighter_m005_t47_u_m00	mfighter.mfighter_m005_t47_u					icon.armor_t47_u_i00	90	4450	19	1	22445304	10	1	LineageWarriors.MFighter_m005_u		1	mfighter.mfighter_m005_t47_u		1	LineageWarriors.FFighter_m005_u		1	FFighter.FFighter_m005_t47_u		1	LineageWarriors.MDarkElf_m009_u		1	MDarkElf.MDarkElf_m009_t47_u		1	LineageWarriors.FDarkElf_m009_u		1	FDarkElf.FDarkElf_m009_t47_u		1	LineageWarriors.MDwarf_m002_u		1	MDwarf.MDwarf_m002_t47_u		1	LineageWarriors.FDwarf_m002_u		1	FDwarf.FDwarf_m002_t47_u		1	LineageWarriors.MElf_m010_u		1	MElf.MElf_m010_t47_u		1	LineageWarriors.FElf_m010_u		1	FElf.FElf_m010_t47_u		1	LineageWarriors.MMagic_m001_u		1	MMagic.MMagic_m001_t53_u		1	LineageWarriors.FMagic_m001_u		1	FMagic.FMagic_m001_t53_u		1	LineageWarriors.MOrc_m004_u		1	MOrc.MOrc_m004_t47_u		1	LineageWarriors.FOrc_m004_u		1	FOrc.FOrc_m004_t47_u		1	LineageWarriors.MShaman_m005_u		1	MShaman.MShaman_m005_t53_u		1	LineageWarriors.FShaman_m005_u		1	FShaman.FShaman_m005_t53_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_8	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	2	0	94	0	0
1	399	0	3	5	1	0	dropitems.drop_mfighter_m002_t49_u_m00	mfighter.mfighter_m002_t49_u					icon.armor_t49_u_i00	90	4420	19	1	57516792	10	1	LineageWarriors.MFighter_m002_u		1	mfighter.mfighter_m002_t49_u		1	LineageWarriors.FFighter_m006_u		1	FFighter.FFighter_m006_t49_u		1	LineageWarriors.MDarkElf_m007_u		1	MDarkElf.MDarkElf_m007_t49_u		1	LineageWarriors.FDarkElf_m007_u		1	FDarkElf.FDarkElf_m007_t49_u		1	LineageWarriors.MDwarf_m004_u		1	MDwarf.MDwarf_m004_t49_u		1	LineageWarriors.FDwarf_m004_u		1	FDwarf.FDwarf_m004_t49_u		1	LineageWarriors.MElf_m007_u		1	MElf.MElf_m007_t49_u		1	LineageWarriors.FElf_m007_u		1	FElf.FElf_m007_t49_u		1	LineageWarriors.MMagic_m001_u		1	MMagic.MMagic_m001_t53_u		1	LineageWarriors.FMagic_m001_u		1	FMagic.FMagic_m001_t53_u		1	LineageWarriors.MOrc_m005_u		1	MOrc.MOrc_m005_t49_u		1	LineageWarriors.FOrc_m005_u		1	FOrc.FOrc_m005_t49_u		1	LineageWarriors.MShaman_m005_u		1	MShaman.MShaman_m005_t53_u		1	LineageWarriors.FShaman_m005_u		1	FShaman.FShaman_m005_t53_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_8	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	2	0	97	0	0
1	400	0	3	7	1	0	dropitems.drop_mfighter_m007_t63_u_m00	mfighter.mfighter_m007_t63_u					icon.armor_t63_u_i00	90	4370	19	1	57688792	10	1	LineageWarriors.MFighter_m007_u		1	mfighter.mfighter_m007_t63_u		1	LineageWarriors.FFighter_m007_u		1	FFighter.FFighter_m007_t63_u		1	LineageWarriors.MDarkElf_m009_u		1	MDarkElf.MDarkElf_m009_t63_u		1	LineageWarriors.FDarkElf_m009_u		1	FDarkElf.FDarkElf_m009_t63_u		1	LineageWarriors.MDwarf_m002_u		1	MDwarf.MDwarf_m002_t63_u		1	LineageWarriors.FDwarf_m002_u		1	FDwarf.FDwarf_m002_t63_u		1	LineageWarriors.MElf_m006_u		1	MElf.MElf_m006_t63_u		1	LineageWarriors.FElf_m009_u		1	FElf.FElf_m009_t63_u		1	LineageWarriors.MMagic_m001_u		1	MMagic.MMagic_m001_t54_u		1	LineageWarriors.FMagic_m004_u		1	FMagic.FMagic_m004_t54_u		1	LineageWarriors.MOrc_m002_u		1	MOrc.MOrc_m002_t63_u		1	LineageWarriors.FOrc_m002_u		1	FOrc.FOrc_m002_t63_u		1	LineageWarriors.MShaman_m005_u		1	MShaman.MShaman_m005_t54_u		1	LineageWarriors.FShaman_m005_u		1	FShaman.FShaman_m005_t54_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_8	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	2	0	106	0	0
1	401	0	3	7	1	0	dropitems.drop_mfighter_m007_t21_u_m00	mfighter.mfighter_m007_t21_u	icon.armor_t21_u_i00			icon.armor_t21_l_i00	icon.armor_t21_ul_i00	90	5800	19	1	58247808	10	2	LineageWarriors.MFighter_m007_u	LineageWarriors.MFighter_m007_l	2	mfighter.mfighter_m007_t21_u	MFighter.MFighter_m007_t21_l	2	LineageWarriors.FFighter_m007_u	LineageWarriors.FFighter_m007_l	2	FFighter.FFighter_m007_t21_u	FFighter.FFighter_m007_t21_l	2	LineageWarriors.MDarkElf_m006_u	LineageWarriors.MDarkElf_m006_l	2	MDarkElf.MDarkElf_m006_t21_u	MDarkElf.MDarkElf_m006_t21_l	2	LineageWarriors.FDarkElf_m006_u	LineageWarriors.FDarkElf_m010_l	2	FDarkElf.FDarkElf_m006_t21_u	FDarkElf.FDarkElf_m010_t21_l	2	LineageWarriors.MDwarf_m006_u	LineageWarriors.MDwarf_m006_l	2	MDwarf.MDwarf_m006_t21_u	MDwarf.MDwarf_m006_t21_l	2	LineageWarriors.FDwarf_m006_u	LineageWarriors.FDwarf_m006_l	2	FDwarf.FDwarf_m006_t21_u	FDwarf.FDwarf_m006_t21_l	2	LineageWarriors.MElf_m010_u	LineageWarriors.MElf_m010_l	2	MElf.MElf_m010_t21_u	MElf.MElf_m010_t21_l	2	LineageWarriors.FElf_m010_u	LineageWarriors.FElf_m010_l	2	FElf.FElf_m010_t21_u	FElf.FElf_m010_t21_l	2	LineageWarriors.MMagic_m010_u	LineageWarriors.MMagic_m010_u	2	MMagic.MMagic_m010_t44_u	MMagic.MMagic_m010_t44_u	2	LineageWarriors.FMagic_m010_u	LineageWarriors.FMagic_m010_u	2	FMagic.FMagic_m010_t44_u	FMagic.FMagic_m010_t44_u	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m003_l	2	MOrc.MOrc_m005_t21_u	MOrc.MOrc_m003_t21_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m005_l	2	FOrc.FOrc_m005_t21_u	FOrc.FOrc_m005_t21_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m005_l	2	MShaman.MShaman_m005_t44_u	MShaman.MShaman_m005_t44_l	2	LineageWarriors.FShaman_m002_u	LineageWarriors.FShaman_m002_l	2	FShaman.FShaman_m002_t44_u	FShaman.FShaman_m002_t44_l	0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_underwear_1	ItemSound.armor_underwear_4	ItemSound.armor_leather_2	ItemSound.armor_leather_8	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	2	0	179	0	0
1	402	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1	icon.armor_composite_armor_i00			icon.armor_composite_armor_i01	icon.armor_composite_armor_i02	90	3200	50	1	51208432	10	2	LineageWarriors.MFighter_m002_u	LineageWarriors.MFighter_m006_l	2	MFighter.MFighter_m002_t45_u	MFighter.MFighter_m006_t45_l	2	LineageWarriors.FFighter_m002_u	LineageWarriors.FFighter_m006_l	2	FFighter.FFighter_m002_t45_u	FFighter.FFighter_m006_t45_l	2	LineageWarriors.MDarkElf_m007_u	LineageWarriors.MDarkElf_m007_l	2	MDarkElf.MDarkElf_m007_t45_u	MDarkElf.MDarkElf_m007_t45_l	2	LineageWarriors.FDarkElf_m006_u	LineageWarriors.FDarkElf_m002_l	2	FDarkElf.FDarkElf_m006_t45_u	FDarkElf.FDarkElf_m002_t45_l	2	LineageWarriors.MDwarf_m007_u	LineageWarriors.MDwarf_m007_l	2	MDwarf.MDwarf_m007_t45_u	MDwarf.MDwarf_m007_t45_l	2	LineageWarriors.FDwarf_m007_u	LineageWarriors.FDwarf_m007_l	2	FDwarf.FDwarf_m007_t45_u	FDwarf.FDwarf_m007_t45_l	2	LineageWarriors.MElf_m008_u	LineageWarriors.MElf_m008_l	2	MElf.MElf_m008_t45_u	MElf.MElf_m008_t45_l	2	LineageWarriors.FElf_m008_u	LineageWarriors.FElf_m007_l	2	FElf.FElf_m008_t45_u	FElf.FElf_m007_t45_l	2	LineageWarriors.MMagic_m006_u	LineageWarriors.MMagic_m006_u	2	MMagic.MMagic_m006_t45_u	MMagic.MMagic_m006_t45_u	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t45_u	FMagic.FMagic_m009_t45_l	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m003_l	2	MOrc.MOrc_m005_t45_u	MOrc.MOrc_m003_t45_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m003_l	2	FOrc.FOrc_m005_t45_u	FOrc.FOrc_m003_t45_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m005_l	2	MShaman.MShaman_m005_t45_u	MShaman.MShaman_m005_t45_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m005_l	2	FShaman.FShaman_m005_t45_u	FShaman.FShaman_m005_t45_l	0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_underwear_3	ItemSound.armor_leather_3	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	213	0	0
1	403	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1	icon.armor_composite_armor_i00			icon.armor_composite_armor_i01	icon.armor_composite_armor_i02	90	2720	48	1	0	10	2	LineageWarriors.MFighter_m002_u	LineageWarriors.MFighter_m006_l	2	MFighter.MFighter_m002_t45_u	MFighter.MFighter_m006_t45_l	2	LineageWarriors.FFighter_m002_u	LineageWarriors.FFighter_m006_l	2	FFighter.FFighter_m002_t45_u	FFighter.FFighter_m006_t45_l	2	LineageWarriors.MDarkElf_m007_u	LineageWarriors.MDarkElf_m007_l	2	MDarkElf.MDarkElf_m007_t45_u	MDarkElf.MDarkElf_m007_t45_l	2	LineageWarriors.FDarkElf_m006_u	LineageWarriors.FDarkElf_m002_l	2	FDarkElf.FDarkElf_m006_t45_u	FDarkElf.FDarkElf_m002_t45_l	2	LineageWarriors.MDwarf_m007_u	LineageWarriors.MDwarf_m007_l	2	MDwarf.MDwarf_m007_t45_u	MDwarf.MDwarf_m007_t45_l	2	LineageWarriors.FDwarf_m007_u	LineageWarriors.FDwarf_m007_l	2	FDwarf.FDwarf_m007_t45_u	FDwarf.FDwarf_m007_t45_l	2	LineageWarriors.MElf_m008_u	LineageWarriors.MElf_m008_l	2	MElf.MElf_m008_t45_u	MElf.MElf_m008_t45_l	2	LineageWarriors.FElf_m008_u	LineageWarriors.FElf_m007_l	2	FElf.FElf_m008_t45_u	FElf.FElf_m007_t45_l	2	LineageWarriors.MMagic_m006_u	LineageWarriors.MMagic_m006_u	2	MMagic.MMagic_m006_t45_u	MMagic.MMagic_m006_t45_u	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t45_u	FMagic.FMagic_m009_t45_l	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m003_l	2	MOrc.MOrc_m005_t45_u	MOrc.MOrc_m003_t45_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m003_l	2	FOrc.FOrc_m005_t45_u	FOrc.FOrc_m003_t45_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m005_l	2	MShaman.MShaman_m005_t45_u	MShaman.MShaman_m005_t45_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m005_l	2	FShaman.FShaman_m005_t45_u	FShaman.FShaman_m005_t45_l	0		0		1		1		LineageEffect.p_u002_a	4	MonSound.Hit_Normal_10	MonSound.Hit_Bone_4	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	225	0	0
1	404	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1					icon.armor_mithril_banded_mail_i00	95	8000	19	1	0	10	1	LineageWarriors.MFighter_m002_u		1	MFighter.MFighter_m002_t10_u		1	LineageWarriors.FFighter_m001_u		1	FFighter.FFighter_m001_t10_u		1	LineageWarriors.MDarkElf_m002_u		1	MDarkElf.MDarkElf_m002_t10_u		1	LineageWarriors.FDarkElf_m003_u		1	FDarkElf.FDarkElf_m003_t10_u		1	LineageWarriors.MDwarf_m001_u		1	MDwarf.MDwarf_m001_t04_u		1	LineageWarriors.FDwarf_m001_u		1	FDwarf.FDwarf_m001_t10_u		1	LineageWarriors.MElf_m002_u		1	MElf.MElf_m002_t10_u		1	LineageWarriors.FElf_m001_u		1	FElf.FElf_m001_t10_u		1	LineageWarriors.MMagic_m005_u		1	MMagic.MMagic_m005_t10_u		1	LineageWarriors.FMagic_m002_u		1	FMagic.FMagic_m002_t10_u		1	LineageWarriors.MOrc_m001_u		1	MOrc.MOrc_m001_t50_u		1	LineageWarriors.FOrc_m001_u		1	FOrc.FOrc_m001_t50_u		1	LineageWarriors.MShaman_m001_u		1	MShaman.MShaman_m001_t04_u		1	LineageWarriors.FShaman_m001_u		1	FShaman.FShaman_m001_t50_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_underwear_3	ItemSound.armor_leather_3	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	131	0	0
1	405	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1					icon.armor_mithril_banded_mail_i00	95	8000	19	1	0	10	1	LineageWarriors.MFighter_m002_u		1	MFighter.MFighter_m002_t10_u		1	LineageWarriors.FFighter_m001_u		1	FFighter.FFighter_m001_t10_u		1	LineageWarriors.MDarkElf_m002_u		1	MDarkElf.MDarkElf_m002_t10_u		1	LineageWarriors.FDarkElf_m003_u		1	FDarkElf.FDarkElf_m003_t10_u		1	LineageWarriors.MDwarf_m001_u		1	MDwarf.MDwarf_m001_t04_u		1	LineageWarriors.FDwarf_m001_u		1	FDwarf.FDwarf_m001_t10_u		1	LineageWarriors.MElf_m002_u		1	MElf.MElf_m002_t10_u		1	LineageWarriors.FElf_m001_u		1	FElf.FElf_m001_t10_u		1	LineageWarriors.MMagic_m005_u		1	MMagic.MMagic_m005_t10_u		1	LineageWarriors.FMagic_m002_u		1	FMagic.FMagic_m002_t10_u		1	LineageWarriors.MOrc_m001_u		1	MOrc.MOrc_m001_t50_u		1	LineageWarriors.FOrc_m001_u		1	FOrc.FOrc_m001_t50_u		1	LineageWarriors.MShaman_m001_u		1	MShaman.MShaman_m001_t04_u		1	LineageWarriors.FShaman_m001_u		1	FShaman.FShaman_m001_t50_u		0		0		1		1		LineageEffect.p_u002_a	4	MonSound.Hit_Normal_10	MonSound.Hit_Bone_4	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	139	0	0
1	406	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1	icon.armor_composite_armor_i00			icon.armor_composite_armor_i01	icon.armor_composite_armor_i02	90	2400	19	1	0	10	2	LineageWarriors.MFighter_m002_u	LineageWarriors.MFighter_m006_l	2	MFighter.MFighter_m002_t45_u	MFighter.MFighter_m006_t45_l	2	LineageWarriors.FFighter_m002_u	LineageWarriors.FFighter_m006_l	2	FFighter.FFighter_m002_t45_u	FFighter.FFighter_m006_t45_l	2	LineageWarriors.MDarkElf_m007_u	LineageWarriors.MDarkElf_m007_l	2	MDarkElf.MDarkElf_m007_t45_u	MDarkElf.MDarkElf_m007_t45_l	2	LineageWarriors.FDarkElf_m006_u	LineageWarriors.FDarkElf_m002_l	2	FDarkElf.FDarkElf_m006_t45_u	FDarkElf.FDarkElf_m002_t45_l	2	LineageWarriors.MDwarf_m007_u	LineageWarriors.MDwarf_m007_l	2	MDwarf.MDwarf_m007_t45_u	MDwarf.MDwarf_m007_t45_l	2	LineageWarriors.FDwarf_m007_u	LineageWarriors.FDwarf_m007_l	2	FDwarf.FDwarf_m007_t45_u	FDwarf.FDwarf_m007_t45_l	2	LineageWarriors.MElf_m008_u	LineageWarriors.MElf_m008_l	2	MElf.MElf_m008_t45_u	MElf.MElf_m008_t45_l	2	LineageWarriors.FElf_m008_u	LineageWarriors.FElf_m007_l	2	FElf.FElf_m008_t45_u	FElf.FElf_m007_t45_l	2	LineageWarriors.MMagic_m006_u	LineageWarriors.MMagic_m006_u	2	MMagic.MMagic_m006_t45_u	MMagic.MMagic_m006_t45_u	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t45_u	FMagic.FMagic_m009_t45_l	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m003_l	2	MOrc.MOrc_m005_t45_u	MOrc.MOrc_m003_t45_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m003_l	2	FOrc.FOrc_m005_t45_u	FOrc.FOrc_m003_t45_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m005_l	2	MShaman.MShaman_m005_t45_u	MShaman.MShaman_m005_t45_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m005_l	2	FShaman.FShaman_m005_t45_u	FShaman.FShaman_m005_t45_l	0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_underwear_3	ItemSound.armor_leather_3	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	213	0	0
1	407	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1	icon.armor_composite_armor_i00			icon.armor_composite_armor_i01	icon.armor_composite_armor_i02	90	2400	19	1	0	10	2	LineageWarriors.MFighter_m002_u	LineageWarriors.MFighter_m006_l	2	MFighter.MFighter_m002_t45_u	MFighter.MFighter_m006_t45_l	2	LineageWarriors.FFighter_m002_u	LineageWarriors.FFighter_m006_l	2	FFighter.FFighter_m002_t45_u	FFighter.FFighter_m006_t45_l	2	LineageWarriors.MDarkElf_m007_u	LineageWarriors.MDarkElf_m007_l	2	MDarkElf.MDarkElf_m007_t45_u	MDarkElf.MDarkElf_m007_t45_l	2	LineageWarriors.FDarkElf_m006_u	LineageWarriors.FDarkElf_m002_l	2	FDarkElf.FDarkElf_m006_t45_u	FDarkElf.FDarkElf_m002_t45_l	2	LineageWarriors.MDwarf_m007_u	LineageWarriors.MDwarf_m007_l	2	MDwarf.MDwarf_m007_t45_u	MDwarf.MDwarf_m007_t45_l	2	LineageWarriors.FDwarf_m007_u	LineageWarriors.FDwarf_m007_l	2	FDwarf.FDwarf_m007_t45_u	FDwarf.FDwarf_m007_t45_l	2	LineageWarriors.MElf_m008_u	LineageWarriors.MElf_m008_l	2	MElf.MElf_m008_t45_u	MElf.MElf_m008_t45_l	2	LineageWarriors.FElf_m008_u	LineageWarriors.FElf_m007_l	2	FElf.FElf_m008_t45_u	FElf.FElf_m007_t45_l	2	LineageWarriors.MMagic_m006_u	LineageWarriors.MMagic_m006_u	2	MMagic.MMagic_m006_t45_u	MMagic.MMagic_m006_t45_u	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t45_u	FMagic.FMagic_m009_t45_l	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m003_l	2	MOrc.MOrc_m005_t45_u	MOrc.MOrc_m003_t45_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m003_l	2	FOrc.FOrc_m005_t45_u	FOrc.FOrc_m003_t45_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m005_l	2	MShaman.MShaman_m005_t45_u	MShaman.MShaman_m005_t45_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m005_l	2	FShaman.FShaman_m005_t45_u	FShaman.FShaman_m005_t45_l	0		0		1		1		LineageEffect.p_u002_a	4	MonSound.Hit_Normal_10	MonSound.Hit_Bone_4	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	225	0	0
1	408	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1					icon.armor_mithril_banded_mail_i00	95	8000	19	1	0	10	1	LineageWarriors.MFighter_m002_u		1	MFighter.MFighter_m002_t10_u		1	LineageWarriors.FFighter_m001_u		1	FFighter.FFighter_m001_t10_u		1	LineageWarriors.MDarkElf_m002_u		1	MDarkElf.MDarkElf_m002_t10_u		1	LineageWarriors.FDarkElf_m003_u		1	FDarkElf.FDarkElf_m003_t10_u		1	LineageWarriors.MDwarf_m001_u		1	MDwarf.MDwarf_m001_t04_u		1	LineageWarriors.FDwarf_m001_u		1	FDwarf.FDwarf_m001_t10_u		1	LineageWarriors.MElf_m002_u		1	MElf.MElf_m002_t10_u		1	LineageWarriors.FElf_m001_u		1	FElf.FElf_m001_t10_u		1	LineageWarriors.MMagic_m005_u		1	MMagic.MMagic_m005_t10_u		1	LineageWarriors.FMagic_m002_u		1	FMagic.FMagic_m002_t10_u		1	LineageWarriors.MOrc_m001_u		1	MOrc.MOrc_m001_t50_u		1	LineageWarriors.FOrc_m001_u		1	FOrc.FOrc_m001_t50_u		1	LineageWarriors.MShaman_m001_u		1	MShaman.MShaman_m001_t04_u		1	LineageWarriors.FShaman_m001_u		1	FShaman.FShaman_m001_t50_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.shield_bone_1	ItemSound.armor_underwear_3	ItemSound.armor_leather_3	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	131	0	0
1	409	0	3	9	1	0	dropitems.item_cloth_jacket_m00	DropItemsTex.MMagic_m005_t01_u1					icon.armor_mithril_banded_mail_i00	95	4300	19	1	0	10	1	LineageWarriors.MFighter_m002_u		1	MFighter.MFighter_m002_t10_u		1	LineageWarriors.FFighter_m001_u		1	FFighter.FFighter_m001_t10_u		1	LineageWarriors.MDarkElf_m002_u		1	MDarkElf.MDarkElf_m002_t10_u		1	LineageWarriors.FDarkElf_m003_u		1	FDarkElf.FDarkElf_m003_t10_u		1	LineageWarriors.MDwarf_m001_u		1	MDwarf.MDwarf_m001_t04_u		1	LineageWarriors.FDwarf_m001_u		1	FDwarf.FDwarf_m001_t10_u		1	LineageWarriors.MElf_m002_u		1	MElf.MElf_m002_t10_u		1	LineageWarriors.FElf_m001_u		1	FElf.FElf_m001_t10_u		1	LineageWarriors.MMagic_m005_u		1	MMagic.MMagic_m005_t10_u		1	LineageWarriors.FMagic_m002_u		1	FMagic.FMagic_m002_t10_u		1	LineageWarriors.MOrc_m001_u		1	MOrc.MOrc_m001_t50_u		1	LineageWarriors.FOrc_m001_u		1	FOrc.FOrc_m001_t50_u		1	LineageWarriors.MShaman_m001_u		1	MShaman.MShaman_m001_t04_u		1	LineageWarriors.FShaman_m001_u		1	FShaman.FShaman_m001_t50_u		0		0		1		1		LineageEffect.p_u002_a	4	MonSound.Hit_Normal_10	MonSound.Hit_Bone_4	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	1	3	0	139	0	0
