tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	tab1[0]	tab1[1]	tab1[2]	tab1[3]	tab1[4]	tab1[5]	tab1[6]	tab1[7]	tab1[8]	tab1[9]	tab1[10]	tab1[11]	tab1[12]	tab1[13]	cnt2	tab2[0]	tab2[1]	tab2[2]	tab2[3]	tab2[4]	tab2[5]	tab2[6]	tab2[7]	tab2[8]	tab2[9]	tab2[10]	tab2[11]	tab2[12]	tab2[13]	quest_x	quest_y	quest_z	UNK_npc1_?	UNK_npc2_?	UNK_npc3_?	npc_name	UNK_0
1	159	3	a,Protect the Water Source\0	a,Ingredients for Purification Magic\0	a,It was a plague zombie, the spirit of a person who died from the plague. The dust from the zombie's flesh has been the cause of the contamination. A large amount of the dust is needed to perform a purification ritual. Hunt the plague zombies.\0	1	1035														1	5														34989.00000000	35762.00000000	-3764.00000000	12	18	3	a,Water Source\0	1
1	159	4	a,Protect the Water Source\0	a,Return to Hierarch Asterios\0	a,You've obtained enough plague dust for the purification ritual. Deliver it to Hierarch Asterios.\0	0															0															44692.00000000	52261.00000000	-2795.00000000	12	18	3	a,Hierarch Asterios\0	0
1	160	1	a,Nerupa's Request\0	a,Delivery of Goods\0	a,Trader Unoren asked Nerupa to collect silvery spidersilks for him. Norupa doesn't want to enter the village and asks you to deliver the silvery spidersilks to Trader Unoren in the weapons shop and bring back a nightshade leaf.\0	0															0															44667.00000000	46896.00000000	-2982.00000000	3	7	3	a,Trader Unoren\0	0
1	160	2	a,Nerupa's Request\0	a,Nightshade Leaf\0	a,Nightshade leaves are very rare. Fortunately, Trader Creamees of the magic shop has obtained a few of them. Go see him with Unoren's receipt.\0	0															0															42700.00000000	50057.00000000	-2984.00000000	3	7	3	a,Trader Creamees\0	0
1	160	3	a,Nerupa's Request\0	a,Go to the Warehouse\0	a,Since nightshade leaf is so rare it has been stored in the warehouse. Take Creamees's ticket to Warehouse Keeper Julia.\0	0															0															47912.00000000	50170.00000000	-2983.00000000	3	7	3	a,Warehouse Keeper Julia\0	0
1	160	4	a,Nerupa's Request\0	a,Goods to be delivered to Nerupa.\0	a,You've obtained the nightshade leaf that Creamees stored in the warehouse. Deliver it to Nerupa.\0	0															0															46048.00000000	41200.00000000	-3504.00000000	3	7	3	a,Nerupa\0	0
1	161	1	a,Fruit of the Mothertree\0	a,Fruit of the Mothertree\0	a,Andellia and her sisters care for the Mother Trees. You received a letter informing you that the Mother Tree near Iris Lake, maintained by their younger sister Thalia, has borne fruit. Since Andellia and her sisters cannot leave the Mother Trees untended, they ask you to visit Thalia and bring back the fruit of the Mother Tree.\0	1	1037														1	1														51210.00000000	82474.00000000	-3283.00000000	3	7	3	a,Thalia\0	0
1	161	2	a,Fruit of the Mothertree\0	a,The One and Only Fruit\0	a,Thalia gives you the fruit of the Mother Tree that was harvested some time ago. This was the only fruit she harvested this year. She asks you to carefully take it to her sister Andellia.\0	0															0															46475.00000000	50495.00000000	-3058.00000000	3	7	3	a,Andellia\0	0
1	162	1	a,Curse of the Underground Fortress\0	a,The Way to Undo a Curse\0	a,Trader Unoren explains that the undead creatures in the Underground Fortress are soldiers resurrected by a curse. He wants to quiet the vengeful spirits and free the souls of his comrades. He asks that you bring him bone fragments of undead monsters and skulls of Elves. Hunt dungeon skeleton soldiers, dungeon skeleton archers, dread soldiers, dark terrors and mist terrors.\0	2	1158	1159													2	10	3													29001.00000000	74906.00000000	-3780.00000000	12	21	3	a,Elven Fortress\0	1
1	162	2	a,Curse of the Underground Fortress\0	a,Return to Trader Unoren\0	a,You've collected all the skulls and 1bone pieces needed to break the curse. Return to the Elven Village and give them to Trader Unoren.\0	0															0															44667.00000000	46896.00000000	-2982.00000000	12	21	3	a,Trader Unoren\0	0
1	163	1	a,Legacy of the Poet\0	a,Legacy of a Friend\0	a,Sentinel Starden is a veteran of the battle of the Underground Fortress. Rumiel the poet, a longtime friend and fellow soldier, died in battle and his poems were lost within the fortress. Starden asks you to find his old friend's works somewhere in the Underground Fortress. Hunt Baraq orc fighters and Baraq orc warrior leaders.\0	4	1038	1039	1040	1041											4	1	1	1	1											29001.00000000	74906.00000000	-3780.00000000	11	15	3	a,Elven Fortress\0	1
1	163	2	a,Legacy of the Poet\0	a,Return to Sentinel Starden\0	a,You've recovered all four poems written by Rumiel the poet. Take them to Sentinel Starden.\0	0															0															42971.00000000	51372.00000000	-2996.00000000	11	15	3	a,Sentinel Starden\0	0
1	164	1	a,Blood Fiend\0	a,Creamees's Revenge\0	a,Trader Creamees's friends and family were all killed by the dark side. Kirunak, the leader of the dark side, still lurks within the Underground Fortress. Creamees asks you to seek revenge upon Kirunak.\0	1	1044														1	1														29001.00000000	74906.00000000	-3780.00000000	21	26	3	a,Elven Fortress\0	1
1	164	2	a,Blood Fiend\0	a,Who summoned Kirunak?\0	a,With his dying breath, Kirunak tells you that his contract with Trader Creamees has been fulfilled. Wasn't it a Dark Elf who originally summoned Kirunak? Return to Creamees and find out what happened.\0	0															0															42700.00000000	50057.00000000	-2984.00000000	21	26	3	a,Trader Creamees\0	0
1	165	1	a,Shilen's Hunt\0	a,Shilen's Hunt\0	u,Shilen’s Hunt will soon be held in the Dark Elven Village. Wild game will be hunted and offered as an sacrifice. The hunter who obtains 13 dark bezoars will receive a reward given by the Abyssal Celebrants. Hunt keltirs and wolves, obtain 13 dark bezoars and take them to Sentry Nelsya. Hunt young brown keltirs, brown keltirs, ashen wolves and elder brown keltirs.\0	1	1160														1	13														24512.00000000	13280.00000000	-3616.00000000	3	7	3	a,Garden of Shilen\0	1
1	165	2	a,Shilen's Hunt\0	a,Best Hunter Award\0	a,You've collected all 13 dark bezoars. Take them to Sentry Nelsya immediately and claim your prize and the honor of being this year's best hunter.\0	0															0															17306.00000000	13592.00000000	-3724.00000000	3	7	3	a,Sentry Nelsya\0	0
1	166	1	a,Mass of Darkness\0	a,Items Needed for the Mass of Darkness.\0	a,Abyssal Celebrant Undrias is busily preparing for the ceremony of Shilen and Gran Kain. He asks you to go to the village and obtain several items that he will need for the Mass of Darkness. He asks for the following: a ceremonial dagger from Trader Iria in the Weapons Shop, dreviant wine from Warehouse Keeper Dorankus, and Garmiel's scripture from Master Trudy of the Elder Council.\0	3	1089	1090	1091												3	1	1	1												0.00000000	0.00000000	0.00000000	2	5	3	a,	1
1	166	2	a,Mass of Darkness\0	a,Return to Abyssal Celebrant Undrias\0	a,You've obtained the ceremonial dagger, the dreviant wine and Garmiel's scripture that are needed for the Mass. Take them to Abyssal Celebrant Undrias.\0	0															0															25856.00000000	10832.00000000	-3724.00000000	2	5	3	a,Abyssal Celebrant Undrias\0	0
1	167	1	a,Dwarven Kinship\0	a,Letter of Greetings?\0	a,The Dwarven Warehouse Freightman Collette misses her friends and asks you to deliver a letter to Warehouse Keeper Haprock in Gludio Castle Town.\0	0															0															-13132.00000000	124988.00000000	-3118.00000000	15	0	3	a,Warehouse Keeper Haprock\0	0
1	167	2	a,Dwarven Kinship\0	a,Letter of Greetings? Really?\0	u,Haprock thanks you for delivering the letter to him. He asks you to deliver a letter to Warehouse Keeper Norman in Gludin Village. The letter is supposed to be from Norman's wife, longing for him in his hometown... Do you believe him…?\0	0															0															-81857.00000000	153545.00000000	-3171.00000000	15	0	3	a,Warehouse Keeper Norman\0	0
1	168	1	a,Deliver Supplies\0	a,New Weapon\0	a,Sentry Jenna says that according to Tetrarch Kaitar's prophecy, the Dark Forest will soon be invaded by outside forces. To prepare for the attack, all Sentries are optimizing their weapons. Master Harant has promised to provide them with new weapons, and they ask you to fetch them.\0	0															0															10447.00000000	14620.00000000	-4242.00000000	3	6	3	a,Master Harant\0	0
1	168	2	a,Deliver Supplies\0	a,Three Swords\0	a,Master Harant has given you three sentry blades onto which he has bestowed magic power. He asks you to deliver them to Sentry Jenna.\0	0															0															17102.00000000	13002.00000000	-3743.00000000	3	6	3	a,Sentry Jenna\0	0
1	168	3	a,Deliver Supplies\0	a,Delivery of a Sword\0	a,Sentry Jenna asks you to immediately deliver the completed swords to her sisters. Deliver the swords to Sentry Roselyn and Sentry Kristin, collect the old bronze swords that they have been using and bring them back.\0	1	1157														1	2														0.00000000	0.00000000	0.00000000	3	6	3	a,	1
1	168	4	a,Deliver Supplies\0	a,Worn Out Old Bronze Sword\0	a,You have delivered all the swords. Take the bronze swords to Sentry Jenna.\0	0															0															17102.00000000	13002.00000000	-3743.00000000	3	6	3	a,Sentry Jenna\0	0
1	169	1	a,Offspring of Nightmares\0	a,True Nature of Dark Horrors\0	a,Magister Vlasty is researching the dark horror, an undead monster. He needs unbroken skulls for the research, and asks you to hunt dark horrors and bring the skulls back to him. Dark horrors are found in the swamps southwest of the village. Even broken skulls will fetch you some adena.\0	2	1030	1031													2	-1	1													-13648.00000000	46064.00000000	-3611.00000000	15	20	3	a,Swampland\0	1
1	169	2	a,Offspring of Nightmares\0	a,Return to Magister Vlasty\0	a,You have obtained intact skulls of dark horrors. Take them to Magister Vlasty for a reward. He also pays for broken skulls, but not as much.\0	0															0															11258.00000000	14431.00000000	-4242.00000000	15	20	3	a,Magister Vlasty\0	0
1	170	1	a,Dangerous Seduction\0	a,Chasing a Dream-Catching Succubus\0	a,Dark Elven Tetrarch Vellior cannot sleep because of terrible nightmares caused by a succubus. You're asked to kill the succubus Merkenis at the School of Dark Arts.\0	0															0															-47120.00000000	59136.00000000	-3328.00000000	21	26	3	a,School of Dark Arts\0	1
1	170	2	a,Dangerous Seduction\0	a,Nightmare Crystal\0	u,Merkenis’s dying words were about Lich King Icarus. Who is he? What was the source of Tetrarch Vellior's torment? Take the nightmare crystal to the Tetrarch and make a report.\0	0															0															10315.00000000	14293.00000000	-4242.00000000	21	26	3	a,Tetrarch  Vellior\0	0
1	201	1	a,Fighter's Tutorial\0	a,Fighter's Tutorial\0	a,Combat training by the Master. Hunt bearded keltirs and return four keltir fangs to the Master.\0	1	1857														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Bearded Keltir Dwelling\0	1
1	201	2	a,Fighter's Tutorial\0	a,Return to your Master\0	a,You have collected all four keltir fangs. Now, take them to your Master.\0	1	1857														1	4														-71350.00000000	258616.00000000	-3104.00000000	1	0	3	a,Master Guts\0	0
1	202	1	a,Mystic's Tutorial\0	a,Mystic's Tutorial\0	a,Combat training by the Magister. Hunt bearded keltirs and return four keltir fangs to the Magister.\0	1	1858														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Bearded Keltir Dwelling\0	1
1	202	2	a,Mystic's Tutorial\0	a,Return to your Magister\0	a,You have collected all four keltir fangs. Take them to the Magister.\0	1	1858														1	4														-90835.00000000	248502.00000000	-3564.00000000	1	0	3	a,Magister Rianon\0	0
1	203	1	a,Elf's Tutorial\0	a,Elf's Tutorial\0	a,Combat training by Mother's Disciple. Hunt bearded keltirs and return four keltir fangs to Mother's Disciple.\0	1	1859														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Bearded Keltir Dwelling\0	1
1	203	2	a,Elf's Tutorial\0	a,Mother's Disciple Dogwood\0	a,You have collected all four keltir fangs. Now, take them to Mother's Disciple.\0	1	1859														1	4														45946.00000000	41413.00000000	-3513.00000000	1	0	3	a,Mother's Disciple Dogwood\0	0
1	204	1	a,Dark Elf's Tutorial\0	a,Dark Elf's Tutorial\0	a,Combat training by the Abyssal Celebrant. Hunt bearded keltirs and return four keltir fangs to the Abyssal Celebrant.\0	1	1860														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Bearded Keltir Dwelling\0	1
1	204	2	a,Dark Elf's Tutorial\0	a,Return to the Abyssal Celebrant\0	a,You have collected all four keltir fangs. Now, take them to the Abyssal Celebrant.\0	1	1860														1	4														0.00000000	0.00000000	0.00000000	1	0	3	a,Abyssal Celebrant Cecktinon\0	0
1	205	1	a,Orc's Tutorial\0	a,Orc's Tutorial\0	a,Combat training by the Fire Priest. Hunt bearded keltirs and return four keltir fangs to him.\0	1	1861														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Bearded Keltir Dwelling\0	1
1	205	2	a,Orc's Tutorial\0	a,Return to the Fire Priest\0	a,You have collected all four keltir fangs. Now, take them to the Fire Priest.\0	1	1861														1	4														-57097.00000000	-114574.00000000	-670.00000000	1	0	3	a,Fire Priestess Shela\0	0
1	206	1	a,Dwarf's Tutorial\0	a,Dwarf's Tutorial\0	a,Combat training by the Miner. Hunt bearded keltirs and return four keltir fangs to him.\0	1	1862														1	4														1.00000000	1.00000000	1.00000000	1	0	3	a,Gremlin Habitat\0	1
1	206	2	a,Dwarf's Tutorial\0	a,Return to the Miner\0	a,You have collected all four keltir fangs. Now, take them to the Miner.\0	1	1862														1	4														108195.00000000	-172897.00000000	-551.00000000	1	0	3	a,Miner May\0	0
1	211	1	a,Trial of the Challenger\0	a,	a,Quest to acquire occupation change item, 'Mark of the Challenger.' Kash says he will tell you who has the Mark of the Challenger, if you manage to kill the medusa, Shyslassys, and bring forth the old parchment. She lives in a cave in the Neutral Zone, which is between the Elven and the Dark Forests. He advises you to go in parties, for she is a strong enemy who has lived for hundreds of years.\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1
1	212	1	a,Trial of Duty\0	a,	a,Quest to acquire occupation change item, 'Mark of Duty.' Grand Master Hannavalt tells you that a true Knight must fight for his honor, not for power or glory. He then tells you to meet the Knights of each kingdom and perform their errands in order to perceive the duty of a true Knight. The first Knight to visit is Sir Aaron Tanford. He is located south of the Gludio Wasteland.\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1
1	213	1	a,Trial of the Seeker\0	a,	a,Quest to acquire occupation change item, 'Mark of the Seeker.' Master Dufner has sensed an evil in the realm of spirits. To look for clues, he is seeking a Warrior who has great evasion and scouting skills. By helping him uncover this incident you may earn the mark of the seeker. Master Dufner gives a letter telling you to visit a guy named 'Hawkeye.'\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1
