id	name	add_name	description	popup
1155	Sentry Blade		a,An adamantite sword newly issued to sentries.\0	-1
1156	Sentry Blade		a,An adamantite sword newly issued to sentries.\0	-1
1157	Old Bronze Sword		a,A bronze sword used in the past by sentries. Recover this and take it to Sentry Jenna.\0	-1
1158	Bone Fragment		a,A bone fragment obtained from the undead skeletons. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.\0	-1
1159	Elf Skull		a,The skull of an undead Elf. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.\0	-1
1160	Dark Bezoar		a,Gather 13 dark bezoars and take them to Sentry Nelsya.\0	-1
1161	Sword of Ritual		a,Take this sword to the Grand Master of the Fighter Guild to change your occupation to a knight.\0	-1
1162	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1
1163	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1
1164	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1
1165	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1
1166	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end Trial of the Esquire.\0	-1
1167	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1
1168	Gludio Guard's 1st Badge		a,A mark that proves guard membership. As Captain Bathia requested, hunt bugbear raiders.\0	-1
1169	Bugbear Necklace		a,A necklace worn by bugbears for incantation purposes. Collect ten of these and visit Captain Bathia.\0	-1
1170	Einhasad's 1st Temple Badge		a,As High Priest Raimund requested, go to the Ruins of Despair, defeat the departed spirits of priests, and collect 12 Einhasad crucifixes.\0	-1
1171	Einhasad's Crucifix		a,A holy symbol of Einhasad, the goddess of light. Collect twelve of these and go to High Priest Raimund.\0	-1
1172	Gludio Guard's 2nd Badge		a,The mark that distinguishes guard membership. As Captain Bezique requested, hunt giant spiders.\0	-1
1173	Poison Spider Leg		a,A severed leg of a dead poison spider. Collect twenty of these and go to Captain Bezique.\0	-1
1174	Einhasad's 2nd Temple Badge		a,As High Priest Levian requested, kill Langk Lizardmen and collect the proof.\0	-1
1175	Lizardman's Totem		a,A small sculpture Langk Lizardmen carry with them. Collect twenty of these and take them to High Priestess Levian.\0	-1
1176	Gludio Guard's 3rd Badge		a,A mark that proves guard membership. As Captain Gilbert requested, hunt giant spiders.\0	-1
1177	Giant Spider's Husk		a,The husk of a giant spider that you peeled off. Collect twenty of these and take them to Captain Gilbert.\0	-1
1178	Einhasad's 3rd Temple Badge		a,As High Priest Biotin requested, hunt Silent Horrors in the elven ruins.\0	-1
1179	Skull of Silent Horror		a,The skull of a long-dead Elf. Collect 10 and take them to High Priest Biotin.\0	-1
1180	Bezique's Letter		a,Captain Bezique's letter to Neti. Find Neti in the Village of Gludin and give her the letter.\0	-1
1183	Spartoi's Bones		a,Undead bone pieces. Collect ten and take them to Neti.\0	-1
1184	Horseshoe of Light		a,A proof you received after passing Neti's test. You must take it to Captain Bezique.\0	-1
1185	Most Wanted List		a,It is written that whoever does away with the Cat's Eye bandits and recovers the stolen goods will be rewarded.\0	-1
1186	Stolen Jewelry		a,A fair amount of jewelry the Cat's Eye bandits stole. You must take them to Captain Bezique.\0	-1
1187	Stolen Tomes		a,A rare tome the Cat's Eye bandits stole. You must take it to Captain Bezique.\0	-1
1188	Stolen Ring		a,An expensive necklace that the Cat's Eye bandits have stolen. You must take it back to Captain Bezique.\0	-1
1189	Stolen Necklace		a,An expensive necklace the Cat's Eye bandits stole. You must take it to Captain Bezique.\0	-1
1190	Bezique's Recommendation		a,Take this medallion to the Grand Masters of the Fighter Guild to change your occupation to a rogue.\0	-1
1191	1st Letter of Order		a,A certificate of forbidden book collection given by Priest Zigaunt. Carry this around and collect all the forbidden books.\0	-1
1192	2nd Letter of Order		a,A certificate that proves that you represent the religious body. This certificate is given by Priest Zigaunt. Take this to Lionel for covenant.\0	-1
1193	Lionel's Book		a,The last book of Lioniel. Hand this book to Grand Magister Gallint in the Einhovant School of Magic.\0	-1
1194	Book of Vivyan		a,A forbidden book Simplon sold to Vivyan. Collect five forbidden books and take them to Priest Zigaunt.\0	-1
1195	Book of Simplon		a,The rest of Simplon's forbidden books. Collect five forbidden books and take them to Priest Zigaunt.\0	-1
1196	Book of Praga		a,A forbidden book Simplon sold to Praga. Collect five forbidden books and take them to Priest Zigaunt.\0	-1
1197	Certificate of Gallint		a,A certificate that Gallint gives for safekeeping of forbidden books. Give to Lionel and receive covenant.\0	-1
1198	Pendant of Mother		a,The pendant of his mother that Guard Praga lost in the ruins. Take this to Guard Praga and receive a forbidden book.\0	-1
1199	Necklace of Mother		a,A necklace chain where a pendant used to hang. Recover the pendant from the zombies in the Ruins of Agony to make it complete.\0	-1
1200	Lionel's Covenant		a,Lionel's pledge not to use the forbidden book again. Give it to Priest Zigaunt and receive the Mark of Faith.\0	-1
1201	Mark of Faith		a,Take this token to the high priest of the temple to change your occupation to a cleric.\0	-1
1202	Sorius's Letter		a,A letter received from Master Sorius to be given to Blacksmith Kluto in the Village of Gludin.\0	-1
1203	Kluto Box		a,A box that Kluto asked to give to Master Sorius.\0	-1
1204	Elven Knight Brooch		a,Take this brooch to the Grand Master of the Fighter Guild and he will change your occupation to a Knight.\0	-1
1205	Topaz Piece		a,A piece of topaz obtained from the undead in the ruins. Collect twenty to take to Master Sorius.\0	-1
1206	Emerald Piece		a,A piece of emerald obtained from the Ol Mahum novices. Collect 20 of these to take to Blacksmith Kluto.\0	-1
1207	Reisa's Letter		a,Master Reisa's letter to Guard Moretti. Find Guard Moretti and give him the letter.\0	-1
1208	Prias's 1st Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1
1209	Prias's 2nd Torn Letter		a,A torn piece of letter written by Prias and is not legible Collect all four torn pieces and take them to Guard Moretti.\0	-1
1210	Prias's 3rd Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1
1211	Prias's 4th Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1
1212	Moretti's Herb		a,An herb that Guard Moretti asked to give to Prias. \0	-1
1214	Moretti's Letter		a,An urgent letter from Guard Moretti to Prias.\0	-1
1215	Prias's Letter		a,A reply of Prias to the letter from Guard Moretti. Hand this to Moretti.\0	-1
1216	Honorary Guard		a,A letter written by Guard Moretti to Master Reisa. Take it to Master Reisa.\0	-1
1217	Reisa's Recommendation		a,Take this recommendation to the Grand Master of the Fighter Guild to change your occupation to an Elven scout.\0	-1
1218	Rosella's Letter		a,A letter from Rosella to Elven Magister Greenis. Related to ruby, the symbol of fire.\0	-1
1219	Red Down		a,Material needed to make ruby of magical powers. Collect five and take them to Magister Greenis for Magical Power Ruby.\0	-1
1220	Magical Powers Ruby		a,Ruby that symbolizes fire. Gather four jewels that symbolize nature and take them to Rosella for a token to change occupations.\0	-1
1221	Pure Aquamarine		a,Aquamarine that symbolizes water. Gather the four jewels that symbolize nature and take them to Rosella for a token to change occupations.\0	-1
1222	Appetizing Apple		a,A very ripe apple. Give it to Thalia for information on the aquamarine of water.\0	-1
1223	Gold Leaves		a,Leaves used as fertilizer for the Mother Tree. Collect five leaves and give them to Thalia for an aquamarine.\0	-1
1224	Immortal Love		a,A book Northwind wanted to borrow. If you give this book to Northwind, you can obtain information on the amethyst.\0	-1
1225	Amethyst		a,An amethyst obtained by killing sukar wererat. Give two to Northwind for Nobility Amethyst.\0	-1
1226	Nobility Amethyst		a,Amethyst that symbolizes wind. Gather four jewels that symbolize nature and take them to Rosella for a token to change occupations.\0	-1
1227	Rosella's Recommendation		a,Rosella's recommendation. If you show this to Varsak, you can get information on Fertility Peridot.\0	-1
1228	Peridot		a,A peridot you can get if you kill a sniper skeleton. If you collect three and show them to Varsak, you can get the Fertility Peridot.\0	-1
1229	Fertility Peridot		a,A peridot that symbolizes the earth. Gather four jewels that symbolize nature and take them to Rosella for a token to change occupations.\0	-1
1230	Eternity Diamond		a,Take this token to the Grand Master of the Magician Guild to change your occupation to an Elven wizard.\0	-1
1231	Crystal Medallion		a,A necklace given by Priest Manuel. Take this and go to the port Gludin to find the girl who works miracles.\0	-1
1232	Swindler's Money		a,Money from Perrin's swindling. Give it to Allana.\0	-1
1233	Allana's Diary		a,A diary with records of fraud miracle. Show this to Priest Manuel as proof.\0	-1
1234	Lizard Captain Order		a,An order of lizard captain to kidnap the Sacred Flame of Prophecy.\0	-1
1235	Leaf of Oracle		a,Take this to the high priest to change your occupation to an oracle.\0	-1
1236	Half of Diary		a,Half of the diary given by Allana. You must get money from Perrin and find the other half of the diary.\0	-1
1237	Palus Talisman		a,A talisman inscribed with Palus runes that symbolize a deep lake. Carry this and hunt lycanthrope in the Neutral Zone.\0	-1
1238	Lycanthrope Skull		a,A skull obtained after killing lycanthrope. Collect thirteen and take them to Master Virgil.\0	-1
1239	Virgil's Letter		a,A letter written by Master Virgil. Take this to Abyssal Celebrant Kalinta of the Village of Gludin.\0	-1
1240	Morte Talisman		a,A talisman with inscription of rune of Morte, symbol of death. Carry this and find materials needed for coffin.\0	-1
1241	Predator's Carapace		a,The hard carapace of a poison spider. Take this and five trimden silk threads to Abyssal Celebrant Kalinta.\0	-1
1242	Arachnid Tracker Silk		a,Arachnid Tracker web threads. Take five of these and a giant poison spider carapace to Abyssal Celebrant Kalinta.\0	-1
1243	Coffin of Eternal Rest		a,A coffin used in funeral of Dark elven knight. Take this to Master Virgil.\0	-1
1244	Gaze of Abyss		a,Take this token to the Grand Master of the Fighter Guild to change your occupation to a knight.\0	-1
1245	Shilen's Call		a,A letter received from Triskel. Go to female shaman Arkenia of the Dark Elf coming-of-age ceremony altar.\0	-1
1246	Arkenia's Letter		a,A letter received from Arkenia. Take this to Guard Leikan to hear about information on thief.\0	-1
1247	Leikan's Note		a,A simple contract given by Guard Leikan. Must hunt moonstone beasts and collect their molars.\0	-1
1248	Moonstone Beast's Molar		a,A molar obtained after killing a moonstone beast. Collect 10 of these to take to Guard Leikan.\0	-1
1249	Leikan's Knife		a,A knife received as present from Leikan. They say it works well against the Calpicos.\0	-1
1250	Shilen's Tears		a,Magic liquid stolen from Dark Elf coming-of-age ceremony altar. Give this to the female shaman Arkenia.\0	-1
1251	Arkenia's Recommendation		a,A token of thanks received from Arkenia. Take this to Triskel.\0	-1
1252	Iron Heart		a,Take this to the Grand Master of the Dark Elven Guild to change your occupation to an assassin.\0	-1
1253	Seeds of Anger		a,A seed that can be obtained from Charkeren, who is full of anger. Take this to female shaman Varika.\0	-1
1254	Seeds of Despair		a,Seeds of Despair given by female shaman Varika. Must have to earn Jewel of Darkness.\0	-1
1255	Seeds of Horror		a,A seed that can be obtained from Annika, who is full of horror. Take this to female shaman Varika.\0	-1
1256	Seeds of Lunacy		a,A seed that can be obtained from a lunatic. Take this to female shaman Varika.\0	-1
1257	Family's Ashes		a,Ashes of Charkeren's slain family. Find three and return to Charkeren.\0	-1
1258	Varika's Liquor		a,A medicine Varika made for the son of Duchess Dwell. If you give it to Duchess, you can obtain the seed of despair.\0	-1
1259	Knee Bone		a,The knee bone of undead that Annika was looking for. Give this to Annika to obtain Seeds of Horror.\0	-1
1260	Heart of Lunacy		a,The hearts of those who have been turned into skeletons by a Sorcerer of Lunacy. Collect 3 hearts of lunacy and take them to Arkenia.\0	-1
1261	Jewel of Darkness		a,Take this token to the Grand Master of the Dark Elven guild to change your occupation to a dark wizard.\0	-1
1262	Sidra's Letter		a,The letter of introduction written by Magister Sidra. Take this to Magister Talbot.\0	-1
1263	Blank Sheet 		a,A blank scroll. Take this and hunt dark succubus to obtain bloody runes.\0	-1
1264	Bloody Rune		a,Runes written with the blood of dark succubus. Collect five and take to Magister Talbot.\0	-1
1265	Garmiel Book		a,The sacred book of Gran Kain, god of darkness, written in elven language. One of two books Sidra told you to find.\0	-1
1266	Prayer of Adonius		a,The widely beloved prayer book. Take this to Priest Adonius in the village of Gludin.\0	-1
1267	Penitent's Mark		a,The mark that shows one is in the course of repenting one's sins. Carry this and hunt undead skeletons in the Ruins of Despair.\0	-1
1268	Ashen Bones		a,Bones from undead skeletons in Ruins of Despair. Gather 10 and take to Priest Adonius.\0	-1
1269	Andariel Book		a,The sacred book of Einhasad, god of light, written in elven language. One of two books Sidra told you to find.\0	-1
1270	Orb of Abyss		a,Take this token to the Grand Master of the Dark Elven Guild to change your occupation to a shilien oracle.\0	-1
1271	Mark of Esquire		a,A mark that indicates an esquire. Wander around the villages in Gludio and meet with guard captains and high priests.\0	-1
1272	Charm of Grain		a,Greenis' good luck charm. Kill pincer spiders and give five red down to Greenis.\0	-1
1273	Sap of the Mother Tree		a,Sap of Mother Tree that dryad elders like. Find five gold leaves and give them to Thalia.\0	-1
1274	Lucky Potpourri		a,Northwind's lucky potpourri. Give Northwind two amethysts obtained from killing sukar wererat.\0	-1
1275	Tamil's Necklace		a,A necklace of Tamato, Perrin's guard. To show to Perrin.\0	-1
1276	Kluto's Memo		a,A memo from Blacksmith Kluto asking to defeat the Ol Mahum novices.\0	-1
1277	Lucky Key		a,A bronze key. Hunt zombies in the swamp area, collect three bones, and take them to Charkeren.\0	-1
1278	Candle		a,A candle that lights up the dark. Collect two knee bones from the undeads and give them to Annika for the Seeds of Horror.\0	-1
1279	Hub Scent		a,Fragrant herb potpourri. Obtain 3 hearts of lunacy from a skeleton scout and take them to Arkenia.\0	-1
1280	Map of Luster		a,A map given by the flame salamander. Kill ratman fighters and give the key of flame to the salamander in exchange for the token of fire. \0	-1
1281	Key of Flame		a,The key that can be obtained by killing a ratman fighter. When you give it to a salamander, he will give you the token of fire.\0	-1
1282	Flame Earring		a,The token of fire given by fire spirit salamander. Collect four tokens and give them to Parina to receive the token that enables changing occupations. \0	-1
1283	Broken Bronze Mirror		a,The mirror given by wind sylph. Go to lizardman of the wastelands and obtain the wind feather to give to the wind sylph.\0	-1
1284	Wind Feather		a,The feather hidden by wind sylph near the wastelands. Give to sylph to receive the Token of Wind.\0	-1
