id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
7304	a,trash\0	a,	9C	E8	A9	-1
7305	a, Vellior\0	a,Tetrarch\0	9C	E8	A9	-1
7306	a,trash\0	a,	9C	E8	A9	-1
7307	a,Karrod\0	a,Blacksmith\0	9C	E8	A9	-1
7308	a,trash\0	a,	9C	E8	A9	-1
7309	a,trash\0	a,	9C	E8	A9	-1
7310	a,trash\0	a,	9C	E8	A9	-1
7311	a,Sir Collin Windawood\0	a,	9C	E8	A9	-1
7312	a,Rockswell\0	a,Lighthouse Keeper\0	9C	E8	A9	-1
7313	a, Asha\0	a,Trader\0	9C	E8	A9	-1
7314	a,Nestle\0	a,Trader\0	9C	E8	A9	-1
7315	a,Poesia\0	a,Trader\0	9C	E8	A9	-1
7316	a,Raut\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7317	a,Kluto\0	a,Blacksmith\0	9C	E8	A9	-1
7318	a,trash\0	a,	9C	E8	A9	-1
7319	a,trash\0	a,	9C	E8	A9	-1
7320	a,Richlin\0	a,Gatekeeper\0	9C	E8	A9	-1
7321	a,Sydnia\0	a,Trader\0	9C	E8	A9	-1
7322	a,Ballin\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7323	a,trash\0	a,	9C	E8	A9	-1
7324	a,trash\0	a,	9C	E8	A9	-1
7325	a,Audiberti\0	a,Master\0	9C	E8	A9	-1
7326	a,Leona\0	a,Master\0	9C	E8	A9	-1
7327	a,Sorius\0	a,Master\0	9C	E8	A9	-1
7328	a,Reisa\0	a,Master\0	9C	E8	A9	-1
7329	a,Virgil\0	a,Master\0	9C	E8	A9	-1
7330	a,Sidra\0	a,Magister\0	9C	E8	A9	-1
7331	a,Thoma\0	a,Guard\0	9C	E8	A9	-1
7332	a,Bathis\0	a,Captain\0	9C	E8	A9	-1
7333	a,Praga\0	a,Guard\0	9C	E8	A9	-1
7334	a,Babenco\0	a,Guard\0	9C	E8	A9	-1
7335	a,Brynn\0	a,Guard\0	9C	E8	A9	-1
7336	a,Curtis\0	a,Guard\0	9C	E8	A9	-1
7337	a,Moretti\0	a,Guard\0	9C	E8	A9	-1
7338	a,Melville\0	a,Guard\0	9C	E8	A9	-1
7339	a,trash\0	a,	9C	E8	A9	-1
7340	a,trash\0	a,	9C	E8	A9	-1
7341	a,trash\0	a,	9C	E8	A9	-1
7342	a,Varsak\0	a,	9C	E8	A9	-1
7343	a,Emma\0	a,	9C	E8	A9	-1
7344	a,Rohmer\0	a,Magister\0	9C	E8	A9	-1
7345	a,Ramoniell\0	a,Magister\0	9C	E8	A9	-1
7346	a,Kayleen\0	a,Sentry\0	9C	E8	A9	-1
7347	a,Marion\0	a,Sentry\0	9C	E8	A9	-1
7348	a,Nelsya\0	a,Sentry\0	9C	E8	A9	-1
7349	a,Jenna\0	a,Sentry\0	9C	E8	A9	-1
7350	a,Collette\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7351	a,Astaron\0	a,	9C	E8	A9	-1
7352	a,Karina\0	a,	9C	E8	A9	-1
7353	a,Jughead\0	a,	9C	E8	A9	-1
7354	a,Jewel\0	a,	9C	E8	A9	-1
7355	a,Roselyn\0	a,Sentry\0	9C	E8	A9	-1
7356	a,Altima\0	a,Sentry\0	9C	E8	A9	-1
7357	a,Kristin\0	a,Sentry\0	9C	E8	A9	-1
7358	a,Thifiell\0	a,Tetrarch\0	9C	E8	A9	-1
7359	a,Kaitar\0	a,Tetrarch\0	9C	E8	A9	-1
7360	a,Harant\0	a,Master\0	9C	E8	A9	-1
7361	a,Rizraell\0	a,	9C	E8	A9	-1
7362	a,Andellia\0	a,	9C	E8	A9	-1
7363	a,Aios\0	a,Blacksmith\0	9C	E8	A9	-1
7364	a,trash\0	a,	9C	E8	A9	-1
7365	a,trash\0	a,	9C	E8	A9	-1
7366	a,trash\0	a,	9C	E8	A9	-1
7367	a,trash\0	a,	9C	E8	A9	-1
7368	a,Lilith\0	a,	9C	E8	A9	-1
7369	a,Baenedes\0	a,Master\0	9C	E8	A9	-1
7370	a,Nerupa\0	a,	9C	E8	A9	-1
7371	a,Thalia\0	a,	9C	E8	A9	-1
7372	a,trash\0	a,	9C	E8	A9	-1
7373	a,Ramos\0	a,Grand Master\0	9C	E8	A9	-1
7374	a,Rhodiell\0	a,Master\0	9C	E8	A9	-1
7375	a,Adonius\0	a,Priest\0	9C	E8	A9	-1
7376	a,Nell\0	a,Magister\0	9C	E8	A9	-1
7377	a,Talbot\0	a,Magister\0	9C	E8	A9	-1
7378	a,Estella\0	a,Master\0	9C	E8	A9	-1
7379	a,Bezique\0	a,Captain\0	9C	E8	A9	-1
7380	a,Plink\0	a,Guard\0	9C	E8	A9	-1
7381	a,Alvah\0	a,Guard\0	9C	E8	A9	-1
7382	a,Leikan\0	a,Guard\0	9C	E8	A9	-1
7383	a,Scott\0	a,Guard\0	9C	E8	A9	-1
7384	a,Linus\0	a,Guard\0	9C	E8	A9	-1
7385	a,Weisz\0	a,Guard\0	9C	E8	A9	-1
7386	a,Luis\0	a,Guard\0	9C	E8	A9	-1
7387	a,Clancy\0	a,Wharf Manager \0	9C	E8	A9	-1
7388	a,trash\0	a,	9C	E8	A9	-1
7389	a,trash\0	a,	9C	E8	A9	-1
7390	a,trash\0	a,	9C	E8	A9	-1
7391	a,Parina\0	a,	9C	E8	A9	-1
7392	a,trash\0	a,	9C	E8	A9	-1
7393	a,trash\0	a,	9C	E8	A9	-1
7394	a,trash\0	a,	9C	E8	A9	-1
7395	a,trash\0	a,	9C	E8	A9	-1
7396	a,trash\0	a,	9C	E8	A9	-1
7397	a,trash\0	a,	9C	E8	A9	-1
7398	a,trash\0	a,	9C	E8	A9	-1
7399	a,trash\0	a,	9C	E8	A9	-1
7400	a,Newbie Helper\0	a,	9C	E8	A9	-1
7401	a,Newbie Helper\0	a,	9C	E8	A9	-1
7402	a,Newbie Helper\0	a,	9C	E8	A9	-1
7403	a,Newbie Helper\0	a,	9C	E8	A9	-1
7404	a,Newbie Helper\0	a,	9C	E8	A9	-1
7405	a,Marius\0	a,	9C	E8	A9	-1
7406	a,Matheo\0	a,	9C	E8	A9	-1
7407	a,Mesella\0	a,	9C	E8	A9	-1
7408	a,Lionel\0	a,	9C	E8	A9	-1
7409	a,Earth Snake\0	a,	9C	E8	A9	-1
7410	a,Lizardman Of The Wasteland\0	a,	9C	E8	A9	-1
7411	a,Flame Salamander\0	a,	9C	E8	A9	-1
7412	a,Wind Sylph\0	a,	9C	E8	A9	-1
7413	a,Water Undine\0	a,	9C	E8	A9	-1
7414	a,Rosella\0	a,	9C	E8	A9	-1
7415	a,Charkeren\0	a,	9C	E8	A9	-1
7416	a,Triskel\0	a,	9C	E8	A9	-1
7417	a,Sir Klaus Vasper\0	a,	9C	E8	A9	-1
7418	a,Annika\0	a,	9C	E8	A9	-1
7419	a,Arkenia\0	a,Witch\0	9C	E8	A9	-1
7420	a,Tyra\0	a,	9C	E8	A9	-1
7421	a,Varika\0	a,Witch\0	9C	E8	A9	-1
7422	a,Kalinta\0	a,Abyssal Celebrant \0	9C	E8	A9	-1
7423	a,Northwind\0	a,	9C	E8	A9	-1
7424	a,Allana\0	a,	9C	E8	A9	-1
7425	a,Neti\0	a,	9C	E8	A9	-1
7426	a,Prias\0	a,	9C	E8	A9	-1
7427	a,Siff\0	a,Gatekeeper\0	9C	E8	A9	-1
7428	a,Perrin\0	a,	9C	E8	A9	-1
7429	a,Tatiana\0	a,Gatekeeper\0	9C	E8	A9	-1
7430	a,Trionell\0	a,Sentinel\0	9C	E8	A9	-1
7431	a,Eriel\0	a,Sentinel\0	9C	E8	A9	-1
7432	a,Irene\0	a,Sentry\0	9C	E8	A9	-1
7433	a,Kathaway\0	a,Sentry\0	9C	E8	A9	-1
7434	a,Samed\0	a,	9C	E8	A9	-1
7435	a,Leopold\0	a,	9C	E8	A9	-1
7436	a,Sarien\0	a,Trader\0	9C	E8	A9	-1
7437	a,Rolento\0	a,Trader\0	9C	E8	A9	-1
7438	a,trash\0	a,	9C	E8	A9	-1
7439	a,trash\0	a,	9C	E8	A9	-1
7440	a,trash\0	a,	9C	E8	A9	-1
7441	a,trash\0	a,	9C	E8	A9	-1
7442	a,trash\0	a,	9C	E8	A9	-1
7443	a,trash\0	a,	9C	E8	A9	-1
7444	a,Duke Lewin Waldner\0	a,	9C	E8	A9	-1
7445	a,Cronenberg\0	a,Sir\0	9C	E8	A9	-1
7446	a,trash\0	a,	9C	E8	A9	-1
7447	a,trash\0	a,	9C	E8	A9	-1
7448	a,trash\0	a,	9C	E8	A9	-1
7449	a,trash\0	a,	9C	E8	A9	-1
7450	a,trash\0	a,	9C	E8	A9	-1
7451	a,trash\0	a,	9C	E8	A9	-1
7452	a,Kurt\0	a,Guard\0	9C	E8	A9	-1
7453	a,trash\0	a,	9C	E8	A9	-1
7454	a,trash\0	a,	9C	E8	A9	-1
7455	a,trash\0	a,	9C	E8	A9	-1
7456	a,trash\0	a,	9C	E8	A9	-1
7457	a,trash\0	a,	9C	E8	A9	-1
7458	a,Poitan\0	a,Blacksmith\0	9C	E8	A9	-1
7459	a,Wandius\0	a,Master\0	9C	E8	A9	-1
7460	a,Cardien\0	a,Master\0	9C	E8	A9	-1
7461	a,Mirien \0	a,Magister\0	9C	E8	A9	-1
7462	a,Tronix\0	a,Grand Master\0	9C	E8	A9	-1
7463	a,Ixia\0	a,Master\0	9C	E8	A9	-1
7464	a,Clayton\0	a,Magister\0	9C	E8	A9	-1
7465	a,Herven\0	a,Guard\0	9C	E8	A9	-1
7466	a,Bright\0	a,Guard\0	9C	E8	A9	-1
7467	a,trash\0	a,	9C	E8	A9	-1
7468	a,trash\0	a,	9C	E8	A9	-1
7469	a,Jonas\0	a,	9C	E8	A9	-1
7470	a,trash\0	a,	9C	E8	A9	-1
7471	a,Rupio\0	a,Blacksmith\0	9C	E8	A9	-1
7472	a,Rosheria\0	a,Master\0	9C	E8	A9	-1
7473	a,Bandellos\0	a,Priest\0	9C	E8	A9	-1
7474	a,Angus\0	a,Grand Master\0	9C	E8	A9	-1
7475	a,Stapin\0	a,Master\0	9C	E8	A9	-1
7476	a,Kaira\0	a,Magister\0	9C	E8	A9	-1
7477	a,Sir Ortho Lancer\0	a,	9C	E8	A9	-1
7478	a,Reikin\0	a,Guard\0	9C	E8	A9	-1
7479	a,trash\0	a,	9C	E8	A9	-1
7480	a,trash\0	a,	9C	E8	A9	-1
7481	a,trash\0	a,	9C	E8	A9	-1
7482	a,trash\0	a,	9C	E8	A9	-1
7483	a,Mozella\0	a,Gatekeeper\0	9C	E8	A9	-1
7484	a,Ponti\0	a,Gatekeeper\0	9C	E8	A9	-1
7485	a,Capella\0	a,Gatekeeper\0	9C	E8	A9	-1
7486	a,Hanna\0	a,Gatekeeper\0	9C	E8	A9	-1
7487	a,Penelope\0	a,Gatekeeper\0	9C	E8	A9	-1
7488	a,Gatekeeper\0	a,Gludio\0	9C	E8	A9	-1
7489	a,Gatekeeper\0	a,Gludio\0	9C	E8	A9	-1
7490	a,Gatekeeper\0	a,Gludio\0	9C	E8	A9	-1
7491	a,Mass Gatekeeper\0	a,Gludio\0	9C	E8	A9	-1
7492	a,Outer Doorman\0	a,Gludio\0	9C	E8	A9	-1
7493	a,Inner Doorman\0	a,Gludio\0	9C	E8	A9	-1
7494	a,Brighum\0	a,Trader\0	9C	E8	A9	-1
7495	a,Tamutak\0	a,Ol Mahum Steward\0	9C	E8	A9	-1
7496	a,Brakel\0	a,Partisan Herald\0	9C	E8	A9	-1
7497	a,Edmond\0	a,	9C	E8	A9	-1
7498	a,Moke\0	a,Warehouse Chief \0	9C	E8	A9	-1
7499	a,Tapoy\0	a,Head Blacksmith\0	9C	E8	A9	-1
7500	a,Osborn\0	a,High Prefect \0	9C	E8	A9	-1
7501	a,Kasman\0	a,Prefect\0	9C	E8	A9	-1
7502	a,Umos\0	a,Seer\0	9C	E8	A9	-1
7503	a,Rikadio\0	a,Warehouse Chief \0	9C	E8	A9	-1
7504	a,Mendio\0	a,Head Blacksmith\0	9C	E8	A9	-1
7505	a,Drikus\0	a,High Prefect \0	9C	E8	A9	-1
7506	a,Buka\0	a,Prefect\0	9C	E8	A9	-1
7507	a,Racoy\0	a,Seer\0	9C	E8	A9	-1
7508	a,Castor\0	a,High Prefect \0	9C	E8	A9	-1
7509	a,Dowki\0	a,Prefect\0	9C	E8	A9	-1
7510	a,Somak\0	a,Seer\0	9C	E8	A9	-1
7511	a,Gesto\0	a,Warehouse Chief \0	9C	E8	A9	-1
7512	a,Kusto\0	a,Head Blacksmith\0	9C	E8	A9	-1
7513	a,Penatus\0	a,High Prefect \0	9C	E8	A9	-1
7514	a,Vokian\0	a,Prefect\0	9C	E8	A9	-1
7515	a,Manakia\0	a,Seer\0	9C	E8	A9	-1
7516	a,Reep\0	a,Trader\0	9C	E8	A9	-1
7517	a,Shari\0	a,Trader\0	9C	E8	A9	-1
7518	a,Garita\0	a,Trader\0	9C	E8	A9	-1
7519	a,Mion\0	a,Trader\0	9C	E8	A9	-1
7520	a,Reed\0	a,Warehouse Chief \0	9C	E8	A9	-1
7521	a,Murdoc\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7522	a,Airy\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7523	a,Gouph\0	a,Collector\0	9C	E8	A9	-1
7524	a,Pippi\0	a,Collector\0	9C	E8	A9	-1
7525	a,Bronk\0	a,Head Blacksmith\0	9C	E8	A9	-1
7526	a,Brunon\0	a,Blacksmith\0	9C	E8	A9	-1
7527	a,Silvera\0	a,Blacksmith\0	9C	E8	A9	-1
7528	a,Laferon\0	a,Foreman\0	9C	E8	A9	-1
7529	a,Maron\0	a,Miner\0	9C	E8	A9	-1
7530	a,Newbie Helper\0	a,	9C	E8	A9	-1
7531	a,Lockirin\0	a,Iron Gate's\0	9C	E8	A9	-1
7532	a,Spiron\0	a,Golden Wheel's\0	9C	E8	A9	-1
7533	a,Balanki\0	a,Silver Scale's\0	9C	E8	A9	-1
7534	a,Keef\0	a,Bronze Key's\0	9C	E8	A9	-1
7535	a,Filaur\0	a,Gray Pillar's\0	9C	E8	A9	-1
7536	a,Arin\0	a,Black Anvil's\0	9C	E8	A9	-1
7537	a,Daichir\0	a,Priest of the Earth\0	9C	E8	A9	-1
7538	a,Zimenf\0	a,Priest of the Earth\0	9C	E8	A9	-1
7539	a,Chichirin\0	a,Priest of the Earth\0	9C	E8	A9	-1
7540	a,Wirphy\0	a,Gatekeeper\0	9C	E8	A9	-1
7541	a,Paion\0	a,Protector\0	9C	E8	A9	-1
7542	a,Runant\0	a,Defender\0	9C	E8	A9	-1
7543	a,Ethan\0	a,Defender\0	9C	E8	A9	-1
7544	a,Cromwell\0	a,Defender\0	9C	E8	A9	-1
7545	a,Proton\0	a,Defender\0	9C	E8	A9	-1
7546	a,Dinkey\0	a,Defender\0	9C	E8	A9	-1
7547	a,Tardyon\0	a,Defender\0	9C	E8	A9	-1
7548	a,Nathan\0	a,Defender\0	9C	E8	A9	-1
7549	a,Ghouliff Droopstone\0	a,	9C	E8	A9	-1
7550	a,Gauri Twinklerock\0	a,	9C	E8	A9	-1
7551	a,Tink Wandergold\0	a,	9C	E8	A9	-1
7552	a,Kiril Sparkystone\0	a,	9C	E8	A9	-1
7553	a,Maryse Redbonnet\0	a,	9C	E8	A9	-1
7554	a,Bolter\0	a,Miner\0	9C	E8	A9	-1
7555	a,Torocco\0	a,Carrier\0	9C	E8	A9	-1
7556	a,Toma\0	a,Master\0	9C	E8	A9	-1
7557	a,Torai\0	a,	9C	E8	A9	-1
7558	a,Jakal\0	a,Trader\0	9C	E8	A9	-1
7559	a,Kunai\0	a,Trader\0	9C	E8	A9	-1
7560	a,Uska\0	a,Trader\0	9C	E8	A9	-1
7561	a,Papuma\0	a,Trader\0	9C	E8	A9	-1
7562	a,Grookin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7563	a,Imantu\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7564	a,Sumari\0	a,Blacksmith\0	9C	E8	A9	-1
7565	a,Kakai\0	a,Flame Lord\0	9C	E8	A9	-1
7566	a,Varkees\0	a,Atuba Chief \0	9C	E8	A9	-1
7567	a,Tantus\0	a,Neruga Chief \0	9C	E8	A9	-1
7568	a,Hatos\0	a,Urutu Chief\0	9C	E8	A9	-1
7569	a,Brukurse\0	a,Prefect\0	9C	E8	A9	-1
7570	a,Karukia\0	a,Prefect\0	9C	E8	A9	-1
7571	a,Tanapi\0	a,Seer\0	9C	E8	A9	-1
7572	a,Livina\0	a,Seer\0	9C	E8	A9	-1
7573	a,Vulkus\0	a,Flame Guardian \0	9C	E8	A9	-1
7574	a,Newbie Helper\0	a,	9C	E8	A9	-1
7575	a,Newbie Helper\0	a,	9C	E8	A9	-1
7576	a,Tamil\0	a,Gatekeeper\0	9C	E8	A9	-1
7577	a,Rukain\0	a,Praetorian\0	9C	E8	A9	-1
7578	a,Nakusin\0	a,Centurion\0	9C	E8	A9	-1
7579	a,Tamai\0	a,Centurion\0	9C	E8	A9	-1
7580	a,Parugon\0	a,Centurion\0	9C	E8	A9	-1
7581	a,Orinak\0	a,Centurion\0	9C	E8	A9	-1
7582	a,Tiku\0	a,Centurion\0	9C	E8	A9	-1
7583	a,Petukai\0	a,Centurion\0	9C	E8	A9	-1
7584	a,Vapook\0	a,Centurion\0	9C	E8	A9	-1
7585	a,Tataru Zu Hestui\0	a,	9C	E8	A9	-1
7586	a,Anai Zu Neruga\0	a,	9C	E8	A9	-1
7587	a,Gantaki Zu Urutu\0	a,	9C	E8	A9	-1
7588	a,Takia Zu Duda-Mara\0	a,	9C	E8	A9	-1
7589	a,Kazkin Zu Gandi\0	a,	9C	E8	A9	-1
7590	a,Rosheek\0	a,Khavatari \0	9C	E8	A9	-1
7591	a,Toruku\0	a,Khavatari \0	9C	E8	A9	-1
7592	a,Hestui Totem Spirit\0	a,	9C	E8	A9	-1
7593	a,Duda-Mara Totem Spirit\0	a,	9C	E8	A9	-1
7594	a,Ranspo\0	a,Warehouse Chief \0	9C	E8	A9	-1
7595	a,Opix\0	a,Head Blacksmith\0	9C	E8	A9	-1
7596	a,Harkel\0	a,Partisan Doorman\0	9C	E8	A9	-1
7597	a,Piotur\0	a,	9C	E8	A9	-1
7598	a,Newbie Guide\0	a,	9C	E8	A9	-1
7599	a,Newbie Guide\0	a,	9C	E8	A9	-1
7600	a,Newbie Guide\0	a,	9C	E8	A9	-1
7601	a,Newbie Guide\0	a,	9C	E8	A9	-1
7602	a,Newbie Guide\0	a,	9C	E8	A9	-1
7603	a,trash\0	a,	9C	E8	A9	-1
7604	a,trash\0	a,	9C	E8	A9	-1
7605	a,Temporary Teleporter\0	a,	9C	E8	A9	-1
7606	a,trash\0	a,	9C	E8	A9	-1
7607	a,trash\0	a,	9C	E8	A9	-1
7608	a,Maria\0	a,	9C	E8	A9	-1
7609	a,Creta\0	a,Astrologer\0	9C	E8	A9	-1
7610	a,Cronos\0	a,Wiseman\0	9C	E8	A9	-1
7611	a,Triff\0	a,Drunkard\0	9C	E8	A9	-1
7612	a,Casian\0	a,Wiseman\0	9C	E8	A9	-1
7613	a,Alders Spirit\0	a,	9C	E8	A9	-1
7614	a,Metheus\0	a,Brother\0	9C	E8	A9	-1
7615	a,Voltar\0	a,Breka Chief\0	9C	E8	A9	-1
7616	a,Kepra\0	a,Enku Chief\0	9C	E8	A9	-1
7617	a,Burai\0	a,Turek Chief\0	9C	E8	A9	-1
7618	a,Harak\0	a,Leunt Chief\0	9C	E8	A9	-1
7619	a,Driko\0	a,Vuku Chief\0	9C	E8	A9	-1
7620	a,Emilly\0	a,	9C	E8	A9	-1
7621	a,Nikola\0	a,Maestro\0	9C	E8	A9	-1
7622	a,Box Of Titan\0	a,	9C	E8	A9	-1
7623	a,Kaien\0	a,Duelist\0	9C	E8	A9	-1
7624	a,Ascalon\0	a,Veteran\0	9C	E8	A9	-1
7625	a,Mason\0	a,	9C	E8	A9	-1
7626	a,Hamil\0	a,Sagittarius\0	9C	E8	A9	-1
7627	a,Tree\0	a,	9C	E8	A9	-1
7628	a,Strong Wooden Chest\0	a,	9C	E8	A9	-1
7629	a,Rukal\0	a,Bard\0	9C	E8	A9	-1
7630	a,Orim of the Shadow\0	a,	9C	E8	A9	-1
7631	a,Roderik\0	a,Warden\0	9C	E8	A9	-1
7632	a,Endrigo\0	a,Warden\0	9C	E8	A9	-1
7633	a,Evert\0	a,Fisher\0	9C	E8	A9	-1
7634	a,Galatea\0	a,High Summoner\0	9C	E8	A9	-1
7635	a,Almors\0	a,Summoner\0	9C	E8	A9	-1
7636	a,Camoniell\0	a,Summoner\0	9C	E8	A9	-1
7637	a,Belthus\0	a,Summoner\0	9C	E8	A9	-1
7638	a,Basilla\0	a,Summoner\0	9C	E8	A9	-1
7639	a,Celestiel\0	a,Summoner\0	9C	E8	A9	-1
7640	a,Brynthea\0	a,Summoner\0	9C	E8	A9	-1
7641	a,Takuna\0	a,Duda-Mara Chief\0	9C	E8	A9	-1
7642	a,Chianta\0	a,Gandi Chief\0	9C	E8	A9	-1
7643	a,First Orc\0	a,	9C	E8	A9	-1
7644	a,Kash\0	a,	9C	E8	A9	-1
7645	a,Martien\0	a,	9C	E8	A9	-1
7646	a,Raldo\0	a,Champion\0	9C	E8	A9	-1
7647	a,Chest Of Shyslassys\0	a,	9C	E8	A9	-1
7648	a,Santiago\0	a,Hermit\0	9C	E8	A9	-1
7649	a,Ancestor Martankus\0	a,	9C	E8	A9	-1
7650	a,Geraldine\0	a,Priestess of the Earth \0	9C	E8	A9	-1
7651	a,Dorf\0	a,Wanderer\0	9C	E8	A9	-1
7652	a,Uruha\0	a,	9C	E8	A9	-1
7653	a,Sir Aron Tanford\0	a,	9C	E8	A9	-1
7654	a,Sir Kiel Nighthawk\0	a,	9C	E8	A9	-1
7655	a,Isael Silvershadow\0	a,	9C	E8	A9	-1
7656	a,Spirit Of Sir Talianus\0	a,	9C	E8	A9	-1
7657	a,Seresin\0	a,Cardinal \0	9C	E8	A9	-1
7658	a,Gupu\0	a,Father\0	9C	E8	A9	-1
7659	a,Orphan Girl\0	a,	9C	E8	A9	-1
7660	a,Windy Shaoring\0	a,	9C	E8	A9	-1
7661	a,Mysterious Dark Elf\0	a,	9C	E8	A9	-1
7662	a,Piper Longbow\0	a,	9C	E8	A9	-1
7663	a,Slein Shining Blade\0	a,	9C	E8	A9	-1
7664	a,Kein Flying Knife\0	a,	9C	E8	A9	-1
7665	a,Kristina\0	a,Saint\0	9C	E8	A9	-1
7666	a,Sla\0	a,Preacher\0	9C	E8	A9	-1
7667	a,Ramus\0	a,	9C	E8	A9	-1
7668	a,Katari\0	a,	9C	E8	A9	-1
7669	a,Kakan\0	a,	9C	E8	A9	-1
7670	a,Nyakuri\0	a,	9C	E8	A9	-1
7671	a,Croto\0	a,Chief\0	9C	E8	A9	-1
7672	a,Dubabah\0	a,Jailer\0	9C	E8	A9	-1
7673	a,Lorain\0	a,Researcher\0	9C	E8	A9	-1
7674	a,Daurin Hammercrush\0	a,	9C	E8	A9	-1
7675	a,Corpse Of Kamur\0	a,	9C	E8	A9	-1
7676	a,Croop\0	a,Warehouse Chief \0	9C	E8	A9	-1
7677	a,Flutter\0	a,Head Blacksmith\0	9C	E8	A9	-1
7678	a,Helton\0	a,Blacksmith\0	9C	E8	A9	-1
7679	a,Roameria\0	a,Master\0	9C	E8	A9	-1
7680	a,Priest Egnos\0	a,Priest\0	9C	E8	A9	-1
7681	a,Karia\0	a,High Prefect \0	9C	E8	A9	-1
7682	a,Pekiron\0	a,Seer\0	9C	E8	A9	-1
7683	a,Daunt\0	a,Prefect\0	9C	E8	A9	-1
7684	a,Viktor\0	a,Trader\0	9C	E8	A9	-1
7685	a,Baxt\0	a,Warehouse Chief \0	9C	E8	A9	-1
7686	a,Silva\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7687	a,Vergara\0	a,Head Blacksmith\0	9C	E8	A9	-1
7688	a,Duning\0	a,Blacksmith\0	9C	E8	A9	-1
7689	a,Siria\0	a,Grand Master\0	9C	E8	A9	-1
7690	a,Luther\0	a,Master\0	9C	E8	A9	-1
7691	a,Aren Atebalt\0	a,Master\0	9C	E8	A9	-1
7692	a,Stedmiel\0	a,Master\0	9C	E8	A9	-1
7693	a,Queenien\0	a,Master\0	9C	E8	A9	-1
7694	a,Scraide\0	a,Grand Magister\0	9C	E8	A9	-1
7695	a,Moses\0	a,Magister\0	9C	E8	A9	-1
7696	a,Page\0	a,Magister\0	9C	E8	A9	-1
7697	a,Videlrien\0	a,Magister\0	9C	E8	A9	-1
7698	a,Evelyn\0	a,Magister\0	9C	E8	A9	-1
7699	a,Medown\0	a,Grand Master\0	9C	E8	A9	-1
7700	a,Prestan\0	a,Master\0	9C	E8	A9	-1
7701	a,Errickin\0	a,Magister\0	9C	E8	A9	-1
7702	a,Bernard\0	a,Guild President\0	9C	E8	A9	-1
7703	a,Colin\0	a,Guild President\0	9C	E8	A9	-1
7704	a,Garvarentz\0	a,High Prefect \0	9C	E8	A9	-1
7705	a,Chakiris\0	a,Prefect\0	9C	E8	A9	-1
7706	a,Lazenby\0	a,Seer\0	9C	E8	A9	-1
7707	a,Raigen\0	a,Captain\0	9C	E8	A9	-1
7708	a,Nasign\0	a,Guard\0	9C	E8	A9	-1
7709	a,Norton\0	a,Guard\0	9C	E8	A9	-1
7710	a,Weston\0	a,Guard\0	9C	E8	A9	-1
7711	a,Byron\0	a,Guard\0	9C	E8	A9	-1
7712	a,Makhis\0	a,Guard\0	9C	E8	A9	-1
7713	a,Gardner\0	a,Guard\0	9C	E8	A9	-1
7714	a,Paros\0	a,Guard\0	9C	E8	A9	-1
7715	a,Marina\0	a,Magister\0	9C	E8	A9	-1
7716	a,Cecile\0	a,Gatekeeper\0	9C	E8	A9	-1
7717	a,Gauen\0	a,Magister\0	9C	E8	A9	-1
7718	a,Joan\0	a,Magister\0	9C	E8	A9	-1
7719	a,Mariell\0	a,Gatekeeper\0	9C	E8	A9	-1
7720	a,Kaiena\0	a,Magister\0	9C	E8	A9	-1
7721	a,Ladd\0	a,Magister\0	9C	E8	A9	-1
7722	a,Merian\0	a,Gatekeeper\0	9C	E8	A9	-1
7723	a,Roy\0	a,Captain\0	9C	E8	A9	-1
7724	a,Tavillian\0	a,Guard\0	9C	E8	A9	-1
7725	a,Yening\0	a,Guard\0	9C	E8	A9	-1
7726	a,Tebose\0	a,Guard\0	9C	E8	A9	-1
7727	a,Verona\0	a,Gatekeeper\0	9C	E8	A9	-1
7728	a,Leirynn\0	a,Militiaman\0	9C	E8	A9	-1
7729	a,Borys\0	a,Drunkard\0	9C	E8	A9	-1
7730	a,Jax\0	a,Bodyguard\0	9C	E8	A9	-1
7731	a,Martin\0	a,Pet manager\0	9C	E8	A9	-1
7732	a,Ol Mahum Pilgrim\0	a,	9C	E8	A9	-1
7733	a,Guard\0	a,	9C	E8	A9	-1
7734	a,Supply Box On Wharf\0	a,	9C	E8	A9	-1
7735	a,Sophya\0	a,Mercenary Captain\0	9C	E8	A9	-1
7736	a,Redfoot\0	a,Mercenary\0	9C	E8	A9	-1
7737	a,Morgan\0	a,Guildsman\0	9C	E8	A9	-1
7738	a,Matild\0	a,Alchemist\0	9C	E8	A9	-1
7739	a,Keltir\0	a,Royal Servant \0	9C	E8	A9	-1
7740	a,Toad\0	a,Royal Servant \0	9C	E8	A9	-1
7741	a,Rabbit\0	a,Royal Servant \0	9C	E8	A9	-1
7742	a,Rupina\0	a,Fairy of Love\0	9C	E8	A9	-1
7743	a,Wisdom Chest\0	a,	9C	E8	A9	-1
7744	a,Grey\0	a,Guild Member\0	9C	E8	A9	-1
